コーナー,通過順
1コーナー,"15-6(2,14)(3,13)(1,10)11-4,12,5,8(7,16)=9"
2コーナー,"15-6(2,14)3(1,10,13)11,4,12,5,8,7,16=9"
3コーナー,"15,6(2,13)14(1,3,10)(5,12,11)(4,8)(7,16)=9"
4コーナー,"15-(6,13)2,14(1,10)3(5,12)(4,8,11)(7,16)=9"
