馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,スーパーガール,牝3,佐藤,美浦・伊藤圭,差し,89.2,14,1,3歳未勝利,37.3,490(-2),東京,71,中9週,Y,,3,ドレフォン,スズカマンボ,,
2,1,ワンモメンタム,牡3,高杉,美浦・萩原,先行,23.6,7,1,マーチフラ,40.0,496(-2),川崎,60,中8週,,,2,ルヴァンスレーヴ,ステイゴールド,,
3,2,アースインハマー,牡3,北村宏,美浦・奥村武,先行,51.1,10,9,3歳1勝クラス,40.4,506(+2),中山,99,中13週,Y,,2,ホッコータルマエ,ヘニーヒューズ,,
4,2,ムーランオランジュ,牡3,小崎,栗東・小崎,先行,71.9,13,6,3歳1勝クラス,38.4,486(-6),京都,85,中11週,Y,,3,カリフォルニアクローム,Monarchos,,
5,3,ピュール,牡3,木幡巧,美浦・久保田,差し,301.6,16,12,3歳1勝クラス,37.6,406(-6),東京,85,中11週,Y,,3,ダノンプレミアム,ロードカナロア,,
6,3,タイセイブルーム,牡3,長浜,美浦・古賀慎,先行,119.3,15,1,3歳未勝利,37.3,490(0),中山,21,中2週,Y,,3,マテラスカイ,ディープインパクト,,
7,4,リフレックス,牡3,三浦,美浦・金成,差し,8.3,3,3,3歳1勝クラス,37.3,474(+2),東京,71,中9週,Y,,3,モーニン,ゼンノロブロイ,,
8,4,トヨサカエ,牡3,吉田豊,美浦・高橋文,差し,5.2,2,1,3歳未勝利,36.3,470(0),中山,57,中7週,Y,,3,ディーマジェスティ,アルデバランII,,
9,5,グラティアム,牝3,横山武,美浦・嘉藤,差し,20.6,6,5,3歳1勝クラス,36.0,472(+4),東京,85,中11週,Y,,3,ナダル,ダイワメジャー,,
10,5,ユキノグラス,牡3,佐々木,美浦・小笠,,23.8,8,1,3歳新馬,37.4,460(+10),東京,92,中12週,Y,,1,サンダースノー,ダイワメジャー,,
11,6,ベルゼビュート,牡3,荻野極,美浦・高木,差し,13.5,5,1,3歳未勝利,36.5,472(-4),福島,22,中2週,Y,,1,オーヴァルエース,フジキセキ,,
12,6,ゴディアンフィンチ,牡3,横山和,栗東・安田,先行,9.7,4,1,3歳未勝利,37.1,522(-12),京都,92,中12週,Y,,3,シスキン,フジキセキ,,
13,7,パータリプトラ,セ3,岩田康,美浦・武井,先行,70.7,12,12,3歳1勝クラス,40.5,468(-4),京都,85,中11週,Y,,3,アメリカンペイトリオット,マンハッタンカフェ,,B
14,7,フルミネブル,牡3,ディー,美浦・千葉,先行,1.9,1,2,3歳1勝クラス,36.5,492(-4),東京,85,中11週,Y,,2,Bolt d'Oro,Sky Mesa,,
15,8,チームユートピア,牝3,田辺,美浦・中舘,先行,48.1,9,7,3歳1勝クラス,37.7,460(0),東京,71,中9週,Y,,3,Vino Rosso,ユートピア,,
16,8,アグネスクレスト,牡3,石橋脩,美浦・和田勇,先行,55.3,11,10,3歳1勝クラス,35.4,500(+4),中山,56,中7週,Y,,3,ビッグアーサー,マンハッタンカフェ,,
