着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,5,7,セントメモリーズ,牝3,55.0,石川,1:21.6,,3,4.3,33.7,美浦斎藤誠,480(+4)
2,6,9,オメガウインク,牝3,55.0,戸崎圭,1:21.6,ハナ,4,6.4,33.6,美浦大和田,468(-6)
3,4,6,ベガリス,牝4,56.0,藤懸,1:21.6,ハナ,9,32.4,34.4,栗東高橋忠,424(-8)
4,8,14,リサリサ,牝4,56.0,三浦,1:21.6,ハナ,7,25.0,33.3,美浦田村,490(+6)
5,3,3,ヤマニンデンファレ,牝6,56.0,大野,1:21.7,1/2,11,95.3,33.4,美浦辻,496(-2)
6,8,13,キャプテンシー,牡3,57.0,西村淳,1:21.8,1/2,8,32.4,33.3,栗東松永幹,464(-4)
7,7,11,ガロンヌ,牡3,57.0,川田,1:21.8,ハナ,5,7.4,33.4,栗東上村,472(-2)
8,7,12,ショウナンラスボス,牡6,58.0,岩田康,1:21.8,クビ,12,162.8,34.5,美浦奥村武,470(-2)
9,5,8,サトミノキラリ,牡3,57.0,津村,1:21.8,アタマ,2,3.8,33.7,美浦鈴木伸,458(+2)
10,6,10,アバンチュリエ,セ5,58.0,柴田善,1:21.9,アタマ,10,91.3,33.2,美浦大竹,472(+4)
11,4,5,レッドシュヴェルト,牡4,58.0,ルメー,1:22.1,1.1/2,1,3.4,33.6,美浦尾関,472(+2)
12,1,1,コスモエスパーダ,牡8,58.0,野中,1:22.2,1/2,13,187.3,34.6,美浦天間,508(+10)
13,3,4,ヴィルヘルム,牡6,58.0,北村宏,1:22.3,3/4,14,318.2,33.3,栗東小椋,500(-8)
14,2,2,プリモカリーナ,牝5,56.0,マーカ,1:22.3,クビ,6,24.7,34.3,栗東福永,452(+10)
