馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,キボウノチカラ,牝3,永島,栗東・高橋一,,18.3,9,,,,488(0),,,,,,,イスラボニータ,パラダイスクリーク,,
2,2,ロッツオブプランズ,牝3,藤岡佑,栗東・四位,,2.8,1,,,,494(0),,,,,,,ブリックスアンドモルタル,Sir Prancealot,,
3,3,ソリッドベーシス,牡3,荻野極,栗東・安田,,14.5,6,,,,494(0),,,,,,,ブリックスアンドモルタル,ダイワメジャー,,
4,4,コーチェラバレー,牡3,斎藤,栗東・安田,,5.3,3,,,,436(0),,,,,,,キズナ,Myboycharlie,,
5,5,ハイクオリティ,牡3,長岡,栗東・今野,,4.8,2,,,,492(0),,,,,,,リアルスティール,ロードカナロア,,
6,5,ブリリアントカーラ,牝3,川端,栗東・杉山佳,,17.5,8,,,,422(0),,,,,,,サトノダイヤモンド,ジャングルポケット,,
7,6,キングベル,牡3,国分恭,栗東・鈴木孝,,11.7,5,,,,544(0),,,,,,,オルフェーヴル,Solon,,
8,6,ウィズプライド,牡3,菱田,栗東・浜田,,15.3,7,,,,446(0),,,,,,,ノヴェリスト,トーセンジョーダン,,
9,7,ノアチュロス,牝3,丸山,栗東・梅田,,20.5,10,,,,490(0),,,,,,,リオンディーズ,サクラプレジデント,,
10,7,ライトニングラン,牝3,菊沢,栗東・梅田,,59.7,11,,,,432(0),,,,,,,ヤマカツエース,ディープスカイ,,
11,8,ジーティートシオー,牡3,佐々木,栗東・西村,,9.9,4,,,,466(0),,,,,,,バゴ,ウォーエンブレム,,B
12,8,ハクシンダンス,牝3,石田,美浦・伊藤伸,,98.7,12,,,,468(0),,,,,,,オルフェーヴル,キングカメハメハ,,
