着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,7,13,セフィロ,牝5,56.0,岩田望,1:21.2,,7,26.6,33.5,美浦菊沢,464(-8)
2,8,16,スマートワイス,牡4,58.0,田辺,1:21.2,アタマ,4,14.9,33.7,栗東大久保,494(+14)
3,5,10,ユキマル,牡5,58.0,木幡巧,1:21.3,クビ,9,30.1,33.4,美浦尾形,494(-6)
4,4,7,シンバーシア,牝4,56.0,レーン,1:21.4,3/4,2,4.6,34.4,美浦萩原,450(-6)
5,5,9,アクートゥス,牡5,58.0,内田博,1:21.7,2,15,122.6,34.6,栗東藤原,462(-4)
6,6,12,ヴェサリウス,牡4,58.0,三浦,1:21.7,アタマ,10,40.2,34.1,美浦菊沢,480(+2)
7,2,3,ピックアチェリー,牝4,56.0,大野,1:21.8,クビ,5,22.1,33.5,美浦和田郎,434(-6)
8,6,11,コスモアディラート,牡7,58.0,石川,1:21.8,ハナ,8,29.5,34.9,美浦和田郎,514(-2)
9,4,8,テーオーグランビル,牡5,58.0,津村明,1:21.9,3/4,11,47.2,34.4,栗東上村,496(0)
10,7,14,サクセスアイ,牝5,56.0,亀田,1:22.0,1/2,6,26.6,34.6,栗東北出,438(-2)
11,3,6,スプレモフレイバー,牡5,58.0,吉田豊,1:22.0,クビ,16,184.0,34.1,美浦久保田,488(+12)
12,2,4,オメガウインク,牝4,56.0,ディー,1:22.2,1.1/4,3,10.3,34.4,美浦大和田,472(-2)
13,1,2,ウインアイオライト,牝5,56.0,横山琉,1:22.3,アタマ,12,60.9,35.1,美浦矢嶋,480(-2)
14,8,15,ジュノー,セ7,58.0,江田照,1:22.3,クビ,14,93.2,34.5,美浦田中勝,528(-8)
15,1,1,モンドデラモーレ,牡3,55.0,戸崎圭,1:22.7,2,1,1.7,35.2,美浦千葉,480(-4)
16,3,5,フライングブレード,牡5,58.0,団野,1:23.3,3.1/2,13,69.5,36.0,栗東飯田,482(-10)
