着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,6,7,アスクエピソード,牡3,55.0,藤岡佑,1:10.3,,4,6.6,34.8,栗東藤原,464(+4)
2,3,3,コーリングユー,牝4,56.0,北村友,1:10.5,1.1/2,2,4.3,34.3,栗東安田隆,436(-4)
3,2,2,ビップシュプリーム,牝4,56.0,鮫島駿,1:10.6,1/2,3,4.9,34.6,栗東松下,500(-2)
4,7,10,ステークホルダー,牡3,55.0,斎藤,1:10.6,ハナ,5,7.7,35.2,美浦斎藤誠,458(+4)
5,1,1,ラピカズマ,牡5,58.0,池添,1:10.8,1,6,9.4,35.6,美浦高橋文,494(-12)
6,5,5,ホウオウエンジェル,牝6,56.0,丹内,1:10.8,クビ,7,18.0,35.5,美浦加藤和,482(+2)
7,8,11,サイモンカーチス,牡4,58.0,古川吉,1:10.9,クビ,10,60.6,35.2,栗東梅田,478(-2)
8,8,12,スピリットワールド,牡4,58.0,武豊,1:11.2,1.3/4,1,3.2,35.6,栗東石橋,530(+4)
9,5,6,ウェンダヴズクライ,牝3,53.0,小林勝,1:11.2,クビ,12,344.0,35.0,美浦根本,420(+6)
10,6,8,フィルムスコア,牝5,56.0,富田,1:11.3,クビ,9,46.7,35.5,栗東平田,462(-2)
11,7,9,ブライトサイン,牝3,53.0,横山武,1:11.4,1/2,8,41.8,35.7,栗東須貝,448(+4)
12,4,4,オカンモシャチョウ,牝4,56.0,松本,1:12.1,4,11,138.5,35.8,栗東森秀,472(+2)
