コーナー,通過順
1コーナー,"(*1,5)(7,9,15)8(3,13)11(4,16)(6,12)10,142"
2コーナー,"(*1,5,9)15(7,8,13)3(11,16)(4,6,12)10,142"
3コーナー,"(*1,5,9,15)(7,8,13,16)(6,12)(3,11)(4,10)142"
4コーナー,"1,5(8,9)(13,15,16)(3,6)(11,10,12)(7,4,14)2"
