馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,サクセスカラー,牝3,田辺,美浦・久保田,,5.1,3,,,,472(0),,,,,,,ロジャーバローズ,Frankel,,
2,1,フリーマントル,牡3,斎藤,美浦・斎藤誠,,22.6,7,,,,506(0),,,,,,,リアルインパクト,キングカメハメハ,,
3,2,ホウオウシェリー,牝3,キング,美浦・池上,,46.1,10,,,,444(0),,,,,,,ブリックスアンドモルタル,ブラックタイド,,
4,2,パンジャボサツ,牝3,小林凌,美浦・鈴木伸,,101.1,13,,,0.0,410(0),中山,15,中1週,Y,,1,ダイワメジャー,キングカメハメハ,,
5,3,ベルブリエ,牝3,三浦,美浦・尾関,,4.6,2,,,,448(0),,,,,,,キズナ,Smart Strike,,
6,3,メイショウコオロギ,牝3,佐々木,美浦・和田勇,,41.4,9,,,,430(0),,,,,,,ロジャーバローズ,メイショウボーラー,,
7,4,ソノパッツァディテ,牝3,菅原明,美浦・高木,,57.3,12,,,,420(0),,,,,,,オルフェーヴル,アグネスデジタル,,
8,4,ブライティアダイヤ,牝3,小林勝,美浦・稲垣,,5.6,4,,,,444(0),,,,,,,サトノアラジン,アドマイヤベガ,,
10,5,アジャスト,牝3,,美浦・尾関,,21.9,6,,,,370(0),,,,,,,シルバーステート,キングカメハメハ,,
11,6,ジュビランス,牝3,キング,美浦・木村,,2.9,1,,,,448(0),,,,,,,ロードカナロア,Soldier Hollow,,
12,6,ショウナンマリン,牝3,石川,栗東・西園正,,9.6,5,,,,446(0),,,,,,,シルバーステート,ハーツクライ,,
13,7,テイクノーティス,牡3,嶋田,美浦・伊坂,,56.4,11,,,,444(0),,,,,,,ハービンジャー,ダノンシャンティ,,
14,7,ノーブルシャン,牝3,横山武,美浦・加藤征,,32.9,8,,,,456(0),,,,,,,マクフィ,ネオユニヴァース,,
15,8,ハーバーフロント,牝3,小林美,美浦・林,,108.8,14,,,,394(0),,,,,,,レイデオロ,サンデーサイレンス,,
16,8,キタノデュエル,牝3,江田照,美浦・高橋裕,,210.2,15,,,,438(0),,,,,,,マクフィ,ダンスインザダーク,,B
