馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,ムーンプローブ,牝4,Ａルメ,栗東・上村,差し,278.2,17,14,,34.8,472(+2),阪神,63,中8週,Y,,3,モーリス,フジキセキ,
2,1,アルーリングウェイ,牝5,Ｍデム,栗東・藤岡,差し,87.8,13,9,,34.2,480(+2),東京,97,中13週,Y,,3,ジャスタウェイ,フレンチデピュティ,
3,2,ドロップオブライト,牝5,小沢,栗東・松永昌,差し,46.8,10,1,,32.9,444(+6),中京,69,中9週,Y,,3,トーセンラー,フレンチデピュティ,
4,2,テンハッピーローズ,牝6,津村,栗東・高柳大,差し,29.4,8,1,,33.5,462(+8),新潟,174,中24週,Y,,3,エピファネイア,タニノギムレット,
5,3,ウインシャーロット,牝6,石川,美浦・和田郎,,14.4,7,4,,34.5,512(0),阪神,315,中44週,Y,Y,3,スクリーンヒーロー,ジャングルポケット,
6,3,シングザットソング,牝4,鮫島駿,栗東・高野,差し,59.1,11,9,,33.1,450(+4),京都,83,中11週,Y,,3,ドゥラメンテ,My Golden Song,
7,4,スリーパーダ,牝5,岩田望,栗東・斉藤崇,先行,161.3,15,3,,34.4,438(+4),阪神,63,中8週,Y,,3,ミッキーアイル,シングスピール,
8,4,スマートリアン,牝7,角田河,栗東・石橋,差し,106.5,14,10,,32.8,482(+2),京都,83,中11週,Y,,3,キズナ,Mr. Greeley,
9,5,コムストックロード,牝5,ムルザ,美浦・中野,差し,269.0,16,13,,34.2,454(-6),中山,40,中5週,Y,,3,シルバーステート,Diesis,
10,5,プレサージュリフト,牝5,キング,美浦・木村,先行,8.5,4,2,,33.2,486(+2),東京,84,中11週,Y,,3,ハービンジャー,ディープインパクト,
11,6,モズゴールドバレル,牝5,団野,栗東・藤岡,差し,11.6,6,1,,32.5,448(-10),東京,90,中12週,Y,,3,Optimizer,ロックオブジブラルタル,
12,6,ナムラクレア,牝5,浜中,栗東・長谷川,差し,2.8,1,3,,34.4,478(+10),中山,139,中19週,Y,,3,ミッキーアイル,Storm Cat,
13,7,メイケイエール,牝6,池添,栗東・武英,差し,7.6,3,9,,,,サンタアニタパーク,105,中14週,,,2,ミッキーアイル,ハービンジャー,
14,7,ジューンオレンジ,牝4,和田竜,栗東・長谷川,先行,45.5,9,12,,35.0,462(-6),京都,20,中2週,Y,,3,ジャスタウェイ,シンボリクリスエス,
15,7,ソーダズリング,牝4,武豊,栗東・音無,差し,3.8,2,4,,34.0,472(+4),中山,63,中8週,Y,,3,ハーツクライ,シンボリクリスエス,
16,8,モズメイメイ,牝4,田口,栗東・音無,,86.5,12,12,,33.8,466(+10),京都,83,中11週,Y,,2,リアルインパクト,Frankel,
17,8,ボンボヤージ,牝7,川須,栗東・梅田,差し,350.8,18,17,,34.4,448(-2),京都,35,中4週,Y,,3,ロードカナロア,ディープインパクト,
18,8,ロータスランド,牝7,松山,栗東・辻野,差し,10.3,5,6,,34.0,492(-6),阪神,56,中7週,Y,,3,Point of Entry,Scat Daddy,
