馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,カーミングライツ,牡3,横山和,美浦・小島,差し,4.7,2,6,,34.5,532(+14),中山,126,中17週,Y,,3,サトノダイヤモンド,War Front,,
2,2,マハートマーベル,牡3,丹内,栗東・西村,差し,15.3,5,6,,35.1,460(-8),函館,14,中1週,Y,,3,ブリックスアンドモルタル,マンハッタンカフェ,,B
3,3,コーラスライン,牝6,柴田裕,美浦・本間,差し,75.2,11,6,4歳以上1勝クラス,35.3,448(+10),新潟,62,中8週,Y,,3,ハービンジャー,キングカメハメハ,,
4,4,シェアホルダーズ,牡4,斎藤,美浦・松山,,44.4,10,8,3歳以上1勝クラス,36.8,484(+4),函館,13,中1週,Y,,3,アルアイン,ハービンジャー,,B
5,5,ヤコブセン,牡3,鮫島駿,美浦・斎藤誠,先行,6.6,3,3,3歳1勝クラス,34.6,502(-4),東京,56,中7週,Y,,3,エピファネイア,キングカメハメハ,,B
6,5,ペリプルス,牡5,吉田隼,美浦・佐藤吉,先行,16.3,6,3,,35.3,448(+2),函館,14,中1週,Y,,3,ゴールドシップ,コンデュイット,,
7,6,モカラルビー,牝4,藤岡佑,美浦・田村,差し,22.9,8,9,,35.9,434(-2),函館,13,中1週,Y,,3,サトノダイヤモンド,ステイゴールド,,
8,6,ビッグベルーガ,牡5,松岡,栗東・牧浦,差し,13.9,4,4,,35.0,476(+6),函館,14,中1週,Y,,3,ハービンジャー,ゼンノロブロイ,,
9,7,オールウェズキズナ,牝4,古川奈,栗東・矢作,差し,103.2,12,7,,36.1,450(-2),函館,13,中1週,Y,,3,キズナ,Galileo,,
10,7,ピジョンポイント,牡3,,美浦・岩戸,差し,33.0,9,10,,34.3,494(+2),函館,21,中2週,Y,,3,ブリックスアンドモルタル,キングカメハメハ,,
11,8,オロスコピオ,牝3,浜中,美浦・青木,先行,22.1,7,8,,37.3,432(-6),函館,14,中1週,Y,,3,トーセンラー,エンパイアメーカー,,
12,8,リギーロ,牡3,佐々木,美浦・栗田,先行,1.8,1,1,3歳未勝利,35.3,472(-2),函館,20,中2週,Y,,3,キズナ,ジャングルポケット,,
