券種,組み合わせ,配当,人気
単勝,9,440,2
複勝,9,190,3
複勝,15,260,6
複勝,12,250,5
枠連,5-8,820,2
馬連,9-15,2590,13
ワイド,9-15,940,12
ワイド,9-12,810,11
ワイド,12-15,1120,14
馬単,9-15,4830,23
3連複,9-12-15,4930,16
3連単,9-15-12,22690,75
