馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,アイオブザストーム,牝4,団野,栗東・岡田,差し,22.7,7,4,,34.5,472(+10),東京,294,中41週,Y,Y,3,サトノアラジン,Frankel,
2,1,ショウナンナダル,牝5,永島,栗東・須貝,差し,75.3,13,14,,36.2,446(-4),小倉,36,中4週,Y,,3,ロードカナロア,ディープインパクト,
3,2,トーホウフランゴ,牝4,小沢,栗東・高橋康,差し,42.2,9,14,,34.9,440(-2),小倉,28,中3週,Y,,3,トーホウジャッカル,ノヴェリスト,
4,2,ワーフデール,牝5,北村友,栗東・西園翔,差し,148.7,16,15,4歳以上2勝クラス,36.1,462(-4),京都,85,中11週,Y,,3,ハービンジャー,フレンチデピュティ,
5,3,アロマデローサ,牝4,鮫島駿,栗東・池添,差し,4.4,2,3,,34.1,458(0),京都,63,中8週,Y,,3,キンシャサノキセキ,ワークフォース,
6,3,ピラティス,牝5,横山和,栗東・松永幹,追込,49.0,10,5,4歳以上2勝クラス,33.9,470(+10),京都,217,中30週,Y,Y,3,ロードカナロア,ネオユニヴァース,
7,4,アクートゥス,牡4,西塚,栗東・藤原,差し,23.5,8,5,,33.7,454(-14),京都,63,中8週,Y,,3,ルーラーシップ,ディープインパクト,
8,4,シンプリーオーサム B,牡4,西村淳,栗東・吉岡,先行,10.9,6,3,,34.1,544(+4),京都,56,中7週,Y,,3,ビッグアーサー,Grand Slam,
9,5,メイショウピース,牝4,和田竜,栗東・高橋亮,先行,7.4,4,3,4歳以上2勝クラス,34.9,474(+6),京都,85,中11週,Y,,3,リオンディーズ,Hurricane Run,
10,5,テラメリタ,牝3,酒井,栗東・須貝,差し,9.6,5,5,,33.9,464(+2),京都,56,中7週,Y,,3,ブリックスアンドモルタル,ヴィクトワールピサ,
11,6,リチャードバローズ,牡3,坂井,栗東・上村,先行,2.9,1,1,3歳以上1勝クラス,33.8,502(+8),京都,63,中8週,Y,,3,エピファネイア,Kingmambo,
12,6,ベレザニーニャ,牝4,藤懸,栗東・小崎,先行,75.2,12,7,,33.9,478(+4),新潟,22,中2週,Y,,3,アメリカンペイトリオット,Leroidesanimaux,
13,7,トウシンカーリン,牝4,長岡,栗東・杉山晴,,109.7,14,15,,41.3,466(0),小倉,204,中28週,Y,Y,3,マクフィ,エンパイアメーカー,
14,7,テラステラ,牡4,,栗東・矢作,差し,6.0,3,4,,34.5,476(-2),新潟,8,連闘,Y,,3,モーリス,スペシャルウィーク,
15,8,メイショウコギク,牝4,泉谷,栗東・石橋,差し,131.0,15,12,,35.0,446(+2),小倉,28,中3週,Y,,3,サトノクラウン,ハーツクライ,
16,8,キタノブライド,牝4,国分優,栗東・坂口,差し,71.1,11,6,,33.9,426(+2),京都,56,中7週,Y,,3,マクフィ,ディープインパクト,
