着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,2,3,シンハナーダ,牡4,58.0,鮫島駿,1:58.2,,2,5.6,32.7,美浦国枝,460(+6)
2,1,2,ヴィレム,牡4,58.0,西塚,1:58.5,1.3/4,5,7.6,33.4,栗東藤原,520(-4)
3,7,13,タガノデュード,牡4,58.0,古川吉,1:58.5,クビ,1,5.1,32.9,栗東宮,488(-4)
4,5,10,マイネルエニグマ,牡7,58.0,国分優,1:58.6,クビ,16,75.2,33.2,栗東吉田,478(+2)
5,5,9,ウインオーディン,牡5,58.0,荻野極,1:58.6,クビ,3,5.6,33.8,美浦鹿戸,490(+2)
6,8,18,ミカッテヨンデイイ,牝5,56.0,小林脩,1:58.6,ハナ,11,34.2,33.2,美浦堀内,430(-2)
7,3,6,タイキラフター,牡5,58.0,杉原,1:58.7,クビ,9,22.8,32.7,美浦大竹,524(+6)
8,8,17,キャントウェイト,牡4,58.0,野中,1:59.0,1.1/2,8,22.3,33.9,美浦萱野,476(-2)
9,4,7,サダムオプシス,牡4,58.0,藤懸,1:59.0,ハナ,7,22.3,33.2,栗東平田,480(+4)
10,3,5,ドラゴンヘッド,牡5,58.0,横山琉,1:59.2,1.1/4,12,40.2,33.4,美浦武藤,450(+2)
11,2,4,モズマーヴェリック,牡4,58.0,国分恭,1:59.3,1/2,14,44.9,33.5,栗東牧浦,480(-2)
12,7,15,アスクナイスショー,牡4,58.0,斎藤,1:59.3,クビ,4,6.8,34.4,美浦中舘,504(+6)
13,4,8,シルキーガール,牝4,56.0,丹内,1:59.4,1/2,6,9.8,33.9,栗東上村,468(-2)
14,7,14,ナヴォーナ,牡5,58.0,川端,1:59.6,1,15,45.6,34.5,栗東矢作,502(+18)
15,1,1,モズロックンロール,牡5,58.0,鷲頭,1:59.8,1.1/4,10,23.2,34.4,栗東藤岡,520(+6)
16,6,12,ウインアイオライト,牝5,56.0,菊沢,2:00.3,3.1/2,13,41.1,35.5,美浦矢嶋,472(-2)
17,6,11,シャンデルナゴル,牡5,58.0,舟山,2:00.4,1/2,18,231.4,35.4,栗東石坂,494(-4)
18,8,16,ダノンフロイデ,牡6,58.0,小沢,2:02.4,大,17,100.3,37.5,栗東坂口,482(0)
