コーナー,通過順
1コーナー,"3-14(4,15)(7,16)12,2(8,9)(1,10,13,11)5,6"
2コーナー,"3(4,14)(7,15,16)(2,12)(1,8,9)11(10,13)-(5,6)"
3コーナー,"(*3,14,15)16,4(12,9)(2,7,1,11)(8,13)(10,6)5"
4コーナー,"3(14,15)(4,16)(2,12,9)(1,8,11,13)(10,5)(7,6)"
