券種,組み合わせ,配当,人気
単勝,8,610,4
複勝,8,240,4
複勝,14,540,8
複勝,4,570,9
枠連,5-8,2200,10
馬連,8-14,6470,26
ワイド,8-14,2120,26
ワイド,4-8,1710,21
ワイド,4-14,3700,42
馬単,8-14,11460,48
3連複,4-8-14,28130,92
3連単,8-14-4,156110,503
