着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,8,11,ジオフロント,牡7,57.0,▲鷲頭,3:30.4,,4,7.4,13.6,栗東清水久,476(-4)
2,1,1,スズカハービン,牡5,61.0,難波,3:30.6,1.1/4,1,2.1,13.6,栗東高橋忠,466(-4)
3,6,7,ピーターサイト,牡5,60.0,上野,3:30.6,クビ,2,4.4,13.6,美浦村田,482(+6)
4,7,8,ピンポイントドロー,牡5,60.0,五十嵐,3:32.4,大,10,104.0,13.7,美浦田中勝,512(+6)
5,5,5,ブリエヴェール,牡7,61.0,金子,3:32.5,クビ,6,21.0,13.7,美浦小笠,462(+6)
6,3,3,テクネチウム,牡4,60.0,小野寺,3:32.7,1.1/4,9,66.7,13.7,栗東前川,490(0)
7,6,6,スピアヘッド,牡6,60.0,石神深,3:33.0,1.3/4,7,22.1,13.7,美浦菊川,452(+4)
8,8,10,シゲルタヌキ,牡6,60.0,小坂,3:33.3,1.1/2,8,36.3,13.8,栗東谷,484(-2)
9,7,9,モントライゼ,牡7,60.0,高田,3:33.5,1.1/2,3,4.9,13.8,栗東松永幹,518(-2)
10,2,2,マイネルヴァッサー,牡12,60.0,▲坂口,3:35.7,大,11,114.1,13.9,美浦土田,440(+16)
11,4,4,パープルアドミラル,牡5,60.0,大江圭,3:36.6,5,5,16.0,14.0,美浦堀内,446(+8)
