券種,組み合わせ,配当,人気
単勝,6,1160,5
複勝,6,230,6
複勝,12,120,1
複勝,11,180,3
枠連,4-7,750,4
馬連,6-12,1020,4
ワイド,6-12,410,4
ワイド,6-11,1160,14
ワイド,11-12,320,1
馬単,6-12,3150,9
3連複,6-11-12,2870,9
3連単,6-12-11,22020,60
