馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,テイエムチュララン,牝2,太宰,栗東・畑端,,22.4,7,1,,35.8,482(0),小倉,8,連闘,Y,,2,リアルインパクト,タイキシャトル,
2,2,フォルテローザ,牝2,団野,栗東・斉藤崇,先行,35.3,8,3,2歳新馬,35.0,420(-6),小倉,22,中2週,Y,,1,サトノアラジン,Tiz Wonderful,
3,3,セイウンデセオ,牝2,今村,栗東・吉村,逃げ,48.3,9,1,2歳新馬,35.2,474(+14),小倉,22,中2週,Y,,1,ヴィクトワールピサ,パイロ,
4,4,ドナヴィーナス,牝2,川島,栗東・庄野,,16.4,6,1,2歳未勝利,35.2,448(+4),小倉,22,中2週,Y,,2,スワーヴリチャード,Shamardal,
5,5,キャンシーエンゼル,牝2,松山,栗東・鈴木孝,先行,6.5,4,1,2歳新馬,34.1,446(+4),中京,50,中6週,Y,,1,バゴ,Sky Mesa,
6,6,パッシングシャワー,牡2,西村淳,栗東・安田翔,先行,4.9,3,1,2歳新馬,34.3,476(-2),小倉,21,中2週,Y,,1,Iffraaj,Frankel,
7,7,ビッグドリーム,牡2,,栗東・西園正,先行,3.5,1,1,2歳新馬,34.9,518(+2),福島,63,中8週,Y,,1,ビッグアーサー,Tale of Ekati,
8,7,メイプルギャング,牡2,角田河,栗東・中竹,逃げ,58.1,10,1,2歳未勝利,37.8,458(-2),新潟,35,中4週,Y,,2,War Front,Rahy,
9,8,ミルテンベルク,牡2,藤岡康,栗東・武英,先行,4.1,2,1,2歳新馬,35.1,474(+14),阪神,84,中11週,Y,,1,モーリス,ディープインパクト,
10,8,アスクワンタイム,牡2,岩田望,栗東・梅田,先行,7.1,5,1,2歳未勝利,35.0,438(0),中京,50,中6週,Y,,2,ロードカナロア,ディープインパクト,
