コーナー,通過順
1コーナー,"7,1,3,2,4,5,6-8"
2コーナー,"7,1(3,2)-4-5,6,8"
3コーナー,"7,2-3(4,5,1)-6,8"
4コーナー,"7,2(3,5)4-6-(8,1)"
