馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,ルクスフロンティア,牡5,武豊,栗東・松永幹,先行,16.9,6,7,,38.3,490(0),中京,55,中7週,Y,,3,エピファネイア,ステイゴールド,
2,2,グーデンドラーク,牡6,吉村,栗東・池添,先行,88.8,12,16,,45.4,530(+4),小倉,76,中10週,Y,,3,ハーツクライ,シンボリクリスエス,
3,3,ジューンアヲニヨシ B,牡5,西村淳,栗東・松下,先行,10.9,4,12,,37.0,494(+12),京都,125,中17週,Y,,3,キズナ,ノボジャック,
4,3,メイプルリッジ,セ6,モレイ,美浦・堀,差し,12.7,5,2,,37.4,468(-10),東京,342,中48週,Y,Y,3,キングカメハメハ,ハーツクライ,
5,4,ラインオブソウル,牡6,松若,栗東・東田,差し,87.7,11,10,,38.6,530(+8),中京,55,中7週,Y,,3,シニスターミニスター,スマートボーイ,
6,4,テーオーパスワード,牡4,松山,栗東・高柳大,,2.0,1,1,,36.7,480(-4),中京,28,中3週,Y,,3,コパノリッキー,キングカメハメハ,
7,5,ジンセイ,牡4,川田,栗東・庄野,先行,4.5,2,4,,35.3,512(0),京都,126,中17週,Y,,3,ジャスタウェイ,ストリートセンス,
8,5,サイモンザナドゥ,牡5,池添,栗東・小林,差し,37.4,9,1,,36.8,480(+6),小倉,91,中12週,Y,,3,アジアエクスプレス,アグネスデジタル,
9,6,エナハツホ,牝6,西塚,栗東・吉田,追込,177.2,14,6,,37.0,466(+12),中京,55,中7週,Y,,3,トビーズコーナー,ステイゴールド,
10,6,タイセイドレフォン,牡6,田口,栗東・西村,差し,147.6,13,4,,37.4,500(-6),中京,28,中3週,Y,,3,ドレフォン,トワイニング,
11,7,ブライアンセンス,牡5,岩田望,美浦・斎藤誠,差し,19.7,7,6,,37.0,510(-10),札幌,49,中6週,Y,,3,ホッコータルマエ,ブライアンズタイム,
12,7,ホウオウプロサンゲ,牡4,菱田,栗東・矢作,,56.7,10,14,,37.9,492(-4),阪神,14,中1週,Y,,3,キズナ,Monsun,
13,8,ホウオウルーレット B,牡6,岩田康,美浦・栗田,差し,23.5,8,2,,36.5,496(-6),新潟,35,中4週,Y,,3,ロージズインメイ,ゴールドアリュール,
14,8,タイトニット B,牡5,坂井,栗東・今野,差し,6.7,3,5,,35.1,554(-2),京都,126,中17週,Y,,3,キズナ,シンボリクリスエス,
