馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,テンメジャーガール,牝6,小野寺,栗東・高柳大,差し,4.1,2,2,障害3歳以上未勝利,13.7,506(+6),中山,42,中5週,Y,,3,ダイワメジャー,クロフネ,,
2,2,アルカンサス,牡6,土田,美浦・土田,差し,15.3,8,4,障害3歳以上未勝利,13.7,490(+6),中山,42,中5週,Y,,3,シルバーステート,Orientate,,B
3,3,ジオフロント,牡7,小牧加,栗東・清水久,先行,3.4,1,4,障害3歳以上未勝利,13.8,472(-2),京都,22,中2週,Y,,3,ハーツクライ,キングカメハメハ,,
4,4,モーソンピーク,牡8,五十嵐,美浦・国枝,差し,15.1,7,5,障害3歳以上未勝利,13.3,512(+8),福島,64,中8週,Y,,3,ディープインパクト,Fastnet Rock,,
5,5,グルーヴビート,牡7,中村,栗東・中村,差し,26.6,9,7,3歳以上1勝クラス,35.5,490(-6),中京,43,中5週,Y,,3,ディープブリランテ,シンボリクリスエス,,
6,6,サラフィエル,セ6,,美浦・鈴木慎,差し,7.1,4,3,障害3歳以上未勝利,13.4,454(+10),福島,77,中10週,Y,,3,ヤマニンセラフィム,トワイニング,,
7,6,フォルコメン,セ9,石神深,美浦・森一,差し,34.7,10,15,,36.0,522(+14),阪神,301,中42週,Y,Y,3,ヴィクトワールピサ,Storm Cat,,
8,7,クラウドクラスター,牡6,江田勇,美浦・和田雄,差し,147.9,11,9,障害3歳以上未勝利,14.3,490(+10),京都,22,中2週,Y,,2,アドマイヤムーン,Dubai Millennium,,
9,7,タナサンブラック,牡5,草野,美浦・伊坂,差し,15.0,6,7,障害3歳以上未勝利,14.0,512(+2),京都,22,中2週,Y,,3,キタサンブラック,Hard Spun,,
10,8,ディナースタ,牡6,高田,栗東・辻野,差し,4.8,3,8,,39.6,480(+10),札幌,140,中19週,Y,,3,ドゥラメンテ,Unbridled's Song,,
11,8,ソルドラード,セ9,上野,美浦・蛯名正,,9.3,5,3,障害3歳以上未勝利,13.4,516(+20),新潟,84,中11週,Y,,3,ロードカナロア,シンボリクリスエス,,
