着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,8,16,エイシンナデシコ,牝3,55.0,原,1:52.5,,10,25.5,38.0,美浦田中剛,442(0)
2,6,12,コンアフェット,牝3,55.0,岩田望,1:52.8,1.1/2,5,7.3,38.0,美浦斎藤誠,478(0)
3,2,3,シンコーナホチャン,牝4,56.0,国分優,1:53.2,2.1/2,3,5.2,38.2,栗東畑端,490(+2)
4,8,15,ユウェンタース,牝3,55.0,藤岡佑,1:53.2,クビ,9,24.6,38.2,栗東宮,488(+12)
5,4,8,カフェアローロ,牝4,56.0,佐々木,1:53.5,1.3/4,12,56.7,38.2,美浦古賀,508(+2)
6,3,5,アンドリーナ,牝3,55.0,戸崎圭,1:53.8,2,2,4.7,39.7,栗東牧浦,464(+4)
7,5,9,ロフティーイデアル,牝5,56.0,松山,1:53.9,3/4,6,11.4,39.7,美浦林,454(-20)
8,5,10,フクキタテーラー,牝3,55.0,坂井,1:54.0,1/2,8,20.0,38.1,栗東緒方,438(-6)
9,6,11,サラサハウプリティ,牝5,56.0,柴田裕,1:54.1,1/2,11,55.3,39.4,栗東岡田,454(0)
10,1,2,プウスカンドゥール,牝5,56.0,中井,1:54.3,1,14,166.5,38.7,栗東坂口,460(0)
11,1,1,ヴォンフレ,牝3,55.0,ルメー,1:54.5,1.1/4,1,4.6,40.1,美浦村田,486(-6)
12,7,14,ベファーナ,牝5,56.0,国分恭,1:54.7,1.1/2,15,192.2,38.5,栗東松下,516(+1)
13,7,13,タマモナポリ,牝4,56.0,岩田康,1:54.8,クビ,7,14.3,40.2,栗東河嶋,470(-2)
14,4,7,エターナルプロミス,牝3,55.0,西村淳,1:54.8,クビ,4,6.7,40.1,栗東茶木,466(+4)
15,2,4,プチボヌール,牝5,56.0,吉田隼,1:55.7,5,16,245.1,40.5,美浦畠山,450(-12)
16,3,6,ブーバー,牝5,56.0,富田,1:55.9,1.1/2,13,86.9,41.9,美浦新開,430(-2)
