コーナー,通過順
1コーナー,"8=(5,11)4,2(1,10)-3-(7,6)=9"
2コーナー,"8=5,11,4-2(1,10)-3,6-7-9"
3コーナー,"8=(5,4)-11-2(1,10)3-6-7=9"
4コーナー,"8-4-5-2(10,11)-3,7(1,6)=9"
