着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,7,9,スミッコディスコ,牡3,55.0,横山和,1:08.7,,3,4.1,34.4,美浦鈴木慎,450(+2)
2,2,2,デルマリシリ,牝3,53.0,北村友,1:09.0,1.3/4,1,2.2,35.0,栗東田中克,478(+12)
3,1,1,メイショウハッケイ,牝3,53.0,浜中,1:09.1,3/4,4,7.4,34.8,栗東本田,472(+16)
4,4,4,コモンスナイプ,牡4,58.0,横山琉,1:09.1,ハナ,9,187.7,34.5,栗東藤岡健,466(+10)
5,8,11,ロンドンオービタル,牝3,53.0,横山武,1:09.1,アタマ,5,15.4,34.5,美浦岩戸,424(-6)
6,5,6,プリンセスモコ,牝3,53.0,佐々木,1:09.3,1.1/4,2,3.6,34.8,栗東藤原,446(-4)
7,6,7,ウォーターサグラダ,牡3,55.0,武豊,1:09.3,クビ,6,23.9,34.4,栗東武幸,434(-2)
8,3,3,フレンドモナコ,牡3,55.0,遠藤,1:09.4,3/4,11,264.4,35.0,美浦加藤和,412(-2)
9,8,12,アヤサンジョリーン,牝3,53.0,落合玄,1:09.5,1/2,10,200.5,34.7,地方五十冬,454(-16)
10,7,10,トーアサジタリウス,牡3,55.0,古川吉,1:09.7,1.1/2,12,285.0,35.3,地方佐々国,454(-2)
11,6,8,マイオウンウェイ,セ3,55.0,小沢,1:10.1,2,8,152.8,35.1,栗東高野,430(-24)
12,5,5,プルヴォワール,牝3,53.0,丹内,1:13.7,大,7,33.9,39.6,美浦竹内,442(+4)
