馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,サマースイートピー,牝3,内田博,美浦・千葉,,53.1,11,,,,482(0),,,,,,,モズアスコット,ブラックタイド,,
2,1,フルグライト,牡3,松岡,美浦・堀内,,10.4,5,,,,468(0),,,,,,,オーヴァルエース,タニノギムレット,,
3,2,スヴァローグ,牡3,石神道,美浦・林,,8.1,4,,,,500(0),,,,,,,パイロ,サウスヴィグラス,,
4,2,カコウガン,牡3,マーカ,栗東・寺島,,37.4,10,,,,474(0),,,,,,,アメリカンペイトリオット,アグネスタキオン,,
5,3,アカイツキ,牝3,キング,栗東・牧田,,13.8,7,,,,500(0),,,,,,,アメリカンペイトリオット,フレンチデピュティ,,
6,3,ゲンキイッパイ,牡3,杉原,美浦・石栗,,71.3,12,,,,506(0),,,,,,,アメリカンペイトリオット,パイロ,,
7,4,ヤンキーパンチ,セ3,原田和,美浦・蛯名利,,113.7,14,,,,414(0),,,,,,,モーニン,オルフェーヴル,,
8,4,サマニタイショウ,牡3,岩部,美浦・武市,,167.0,15,,,,480(0),,,,,,,ロードカナロア,ディープインパクト,,
9,5,アドバンテスロード,牡3,横山琉,美浦・斎藤誠,,6.5,3,,,,454(0),,,,,,,Munnings,Kitten's Joy,,
10,5,スイープライズ,牡3,石橋脩,美浦・牧,,186.6,16,,,,408(0),,,,,,,サングレーザー,ハービンジャー,,
11,6,アラモアナ,牡3,横山武,栗東・奥村豊,,2.4,1,,,,476(0),,,,,,,ミッキーアイル,キンシャサノキセキ,,
12,6,フルールネージュ,牝3,武藤,美浦・武藤,,74.9,13,,,,416(0),,,,,,,サンダースノー,アイルハヴアナザー,,
13,7,イタリックタイプ,牡3,柴田大,美浦・田中剛,,21.6,8,,,,422(0),,,,,,,ロゴタイプ,ヴァーミリアン,,
14,7,コウユーウィズユー,牝3,木幡初,美浦・竹内,,6.3,2,,,,446(0),,,,,,,ディスクリートキャット,ティンバーカントリー,,
15,8,マイネルブリオン,牡3,佐々木,美浦・矢野,,12.6,6,,,,480(0),,,,,,,ゴールドドリーム,ロージズインメイ,,
16,8,ウィルマテソーロ,牝3,木幡巧,美浦・稲垣,,34.2,9,,,,430(0),,,,,,,シャンハイボビー,ヴィクトワールピサ,,
