着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,5,8,ブローザホーン,牡5,57.0,菅原明,2:23.7,,1,4.1,35.8,美浦中野,426(+12)
2,8,13,サヴォーナ,牡4,56.0,池添,2:23.8,1,3,5.9,36.3,栗東中竹,534(-2)
3,8,14,サトノグランツ,牡4,57.5,川田,2:24.0,1.1/4,4,5.9,36.5,栗東友道,506(+10)
4,5,7,ハーツコンチェルト,牡4,55.0,松山,2:24.3,1.1/2,2,4.3,36.7,美浦武井,504(+6)
5,6,9,カレンルシェルブル,牡6,57.0,武豊,2:24.6,2,11,43.0,36.6,栗東安田翔,506(-8)
6,4,5,レッドバリエンテ,牡5,55.0,西村淳,2:24.7,クビ,5,6.9,37.0,栗東中内田,480(+2)
7,2,2,ナイママ,牡8,53.0,和田竜,2:25.1,2.1/2,13,315.2,37.3,美浦武藤,490(+2)
8,3,4,リビアングラス,牡4,54.0,田口,2:25.1,クビ,6,9.1,37.5,栗東矢作,488(0)
9,6,10,ハーツイストワール,牡8,57.0,田辺,2:25.3,1.1/4,10,29.8,37.0,美浦国枝,486(+8)
10,7,12,シンリョクカ,牝4,53.0,木幡初,2:25.3,クビ,7,17.9,37.7,美浦竹内,464(+4)
11,3,3,インプレス,牡5,56.0,角田河,2:25.4,クビ,12,173.1,37.2,栗東佐々木,526(-4)
12,7,11,ヒンドゥタイムズ,セ8,58.0,Aルメ,2:25.4,クビ,9,29.2,37.3,栗東斉藤崇,472(0)
13,1,1,リレーションシップ,牡7,54.0,高田,2:26.2,5,14,397.4,37.7,栗東斉藤崇,518(+14)
14,4,6,ディアスティマ,牡7,57.5,北村友,2:27.6,9,8,28.5,40.3,栗東高野,500(+12)
