コーナー,通過順
1コーナー,"6,7(1,5,8)9-(3,4,10)2"
2コーナー,"6,7(1,8)5,9(2,3,4)10"
3コーナー,"(*6,7)(8,9,4)(1,5)(3,10)2"
4コーナー,"(*6,7)(8,9)(5,4)1,3(2,10)"
