コーナー,通過順
1コーナー,
2コーナー,"(*2,3)6(1,11)(7,9,12)(10,14)(5,8,13)4"
3コーナー,"2(1,3,6)11(5,7,9)(10,12)(13,14)(8,4)"
4コーナー,"2,1(5,3,6)(13,7,9,11)10,4,8,12-14"
