馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,サンライズグラシア,牡3,松山,栗東・矢作,先行,33.1,8,4,,35.1,478(0),中山,14,中1週,Y,,3,サートゥルナーリア,Danehill Dancer,
2,2,マイユニバース,牡3,横山典,栗東・武幸,先行,9.8,6,1,3歳未勝利,35.1,468(+6),中京,63,中8週,Y,,3,レイデオロ,ネオユニヴァース,
3,3,スリーキングス,牡3,岩田康,栗東・上村,差し,8.7,5,5,,35.8,504(+4),京都,34,中4週,Y,,3,エピファネイア,War Front,
4,4,パッションリッチ,牡3,,美浦・久保田,差し,22.0,7,9,,35.9,476(-2),中山,55,中7週,Y,,3,ドゥラメンテ,Distorted Humor,
5,5,ヴェーヌドール B,牡3,岩田望,栗東・武英,差し,195.2,12,10,3歳1勝クラス,40.2,528(+2),阪神,7,連闘,Y,,3,エピファネイア,First Samurai,
6,5,フォーキャンドルズ,牡3,古川吉,栗東・本田,差し,45.5,10,3,,35.0,502(0),小倉,28,中3週,Y,,3,エピファネイア,ディープブリランテ,
7,6,コーチェラバレー,牡3,北村友,栗東・安田,差し,4.6,3,1,3歳新馬,35.1,434(-2),小倉,34,中4週,Y,,1,キズナ,Myboycharlie,
8,6,オーシンエス,牡3,高杉,栗東・宮,先行,174.0,11,1,3歳未勝利,36.3,462(-6),小倉,27,中3週,Y,,3,デクラレーションオブウォー,ディープインパクト,
9,7,ゲルチュタール,牡3,坂井,栗東・杉山晴,差し,4.0,2,10,,37.9,526(-8),中山,55,中7週,Y,,3,ブリックスアンドモルタル,ゼンノロブロイ,
10,7,サトノブリジャール,牡3,川田,栗東・友道,差し,3.9,1,4,,35.2,464(0),中京,49,中6週,Y,,2,エピファネイア,ディープインパクト,
11,8,キングメーカー,牡3,武豊,栗東・須貝,逃げ,5.3,4,4,,35.0,492(-2),東京,41,中5週,Y,,2,スワーヴリチャード,キングカメハメハ,
12,8,ジーティーアメリカ B,牡3,藤岡佑,栗東・吉岡,,44.4,9,1,3歳未勝利,38.8,524(+4),中京,61,中8週,Y,,3,サートゥルナーリア,Congrats,
