コーナー,通過順
1コーナー,
2コーナー,
3コーナー,"13-16,10(3,8,14)(5,6)2(7,12)9,15(1,11)-4"
4コーナー,"13(10,16)(3,8,14)(5,6)(2,7,12)(9,15)(1,11)-4"
