馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,エーデルクラフト,牡3,石川,美浦・辻,追込,110.2,12,13,3歳未勝利,40.5,476(-4),新潟,13,中1週,Y,,1,ニューイヤーズデイ,ディープインパクト,,
2,1,ラクシオンデクラ,牡3,荻野極,美浦・尾関,差し,9.7,4,3,3歳未勝利,35.7,440(+2),福島,20,中2週,Y,,3,ブリックスアンドモルタル,ダイワメジャー,,B
3,2,マイネルリーヒム,牡3,菊沢,美浦・武市,先行,3.8,2,2,3歳未勝利,36.3,478(+14),福島,21,中2週,Y,,3,ゴールドシップ,ロージズインメイ,,
4,2,リベルタアーラ,牝3,,美浦・深山,差し,133.6,15,10,3歳未勝利,36.1,418(+10),新潟,97,中13週,Y,,3,ブリックスアンドモルタル,ディープインパクト,,
5,3,ローレルエース,牡3,,美浦・松永康,差し,58.0,11,9,3歳未勝利,37.1,476(+4),福島,119,中16週,Y,,3,ヤマカツエース,クロフネ,,B
6,3,コンフィグシス,牝3,石田,美浦・小笠,差し,43.4,9,4,アンバー賞,37.2,456(+3),盛岡,25,中3週,,,2,シスキン,ディープインパクト,,
7,4,フォーエバーラブ,牡3,柴田大,美浦・金成,差し,42.5,8,5,3歳未勝利,36.2,448(-6),新潟,13,中1週,Y,,3,ミスターメロディ,ステイゴールド,,B
8,4,ブラッキッシュ,牡3,戸崎圭,美浦・木村,差し,1.9,1,3,3歳未勝利,34.0,430(+2),東京,104,中14週,Y,,2,キタサンブラック,ロードカナロア,,
9,5,ファインブライト,牡3,杉原,美浦・佐藤吉,差し,281.6,16,10,3歳未勝利,37.0,480(-2),函館,21,中2週,Y,,3,アジアエクスプレス,スペシャルウィーク,,
10,5,デリシューズマン,セ3,丸田,美浦・平岩,追込,125.0,13,12,3歳未勝利,37.4,428(-2),函館,56,中7週,Y,,2,フィエールマン,ダノンシャンティ,,B
11,6,スカーレットジーン,牝3,武藤,美浦・水野,追込,56.0,10,9,3歳未勝利,36.9,424(-2),新潟,83,中11週,Y,,3,トーセンラー,キングカメハメハ,,B
12,6,ヤマニンリンキング,牡3,大野,美浦・辻,追込,40.3,7,11,3歳未勝利,36.7,426(-4),福島,27,中3週,Y,,1,ディーマジェスティ,ダイワメジャー,,
13,7,ディエスルージュ,牝3,木幡巧,美浦・秋本,先行,131.7,14,13,3歳未勝利,40.0,438(+18),小倉,167,中23週,Y,,2,ベンバトル,アグネスタキオン,,
14,7,オーブレーヌ,牝3,石神道,美浦・和田郎,差し,12.3,5,4,3歳未勝利,36.2,390(+10),福島,27,中3週,Y,,3,ブリックスアンドモルタル,ステイゴールド,,
15,8,ジェイエルグリーン,牝3,菱田,美浦・平岩,差し,32.3,6,6,3歳未勝利,36.3,458(+2),福島,20,中2週,Y,,3,アニマルキングダム,バゴ,,
16,8,ポポラヴィスタ,牝3,津村,美浦・鈴木慎,,8.4,3,3,3歳未勝利,35.5,420(+2),福島,28,中3週,Y,,3,ダノンバラード,ダンカーク,,
