着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,4,7,メイクザビート,牡3,56.0,吉田隼,1:45.2,,4,7.2,37.5,栗東西園正,494(-4)
2,7,12,メイショウコバト,牝3,54.0,佐々木,1:45.2,クビ,1,3.2,37.6,美浦和田勇,458(-2)
3,8,14,サンライズジャスト,牡4,58.0,丸山,1:45.4,1,6,12.6,37.5,栗東羽月,534(-6)
4,6,11,ファンジオ,牡4,58.0,城戸,1:45.8,2.1/2,7,13.5,38.0,栗東藤岡,508(+4)
5,2,3,アイファーテイオー,牡3,56.0,藤懸,1:45.8,ハナ,2,4.8,37.9,栗東鮫島,462(+4)
6,1,1,カラレーション,牝5,56.0,角田和,1:45.9,1,10,38.4,37.8,栗東松下,434(-6)
7,5,9,レディーシス,牝4,56.0,小崎,1:45.9,ハナ,15,166.9,37.7,栗東小崎,422(+2)
8,6,10,トップスターサン,牡5,58.0,富田,1:46.1,1.1/4,9,30.5,38.7,栗東四位,532(+20)
9,8,15,シェットランド,牡3,56.0,大野,1:46.1,ハナ,3,6.3,38.6,美浦久保田,542(-10)
10,2,2,ファイヴレター,牡6,58.0,黛,1:46.2,クビ,13,71.5,37.7,美浦佐藤,454(-4)
11,3,4,モンネトワ,牝3,54.0,石橋脩,1:46.5,1.3/4,5,8.6,38.9,栗東橋口,430(-6)
12,7,13,マイネルシトラス,牡4,58.0,丹内,1:46.6,3/4,11,49.5,38.7,美浦武市,526(-2)
13,4,6,フロンタルクリス,牡5,58.0,団野,1:46.6,クビ,14,81.5,38.3,美浦伊坂,496(0)
14,3,5,タイキドミニオン,牡5,58.0,内田博,1:46.8,3/4,8,20.9,38.5,栗東畑端,524(0)
15,5,8,スマートアリエル,牝6,56.0,斎藤,1:47.3,3,12,67.4,40.0,栗東辻野,472(-12)
