着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,6,12,メイショウソラフネ,牡5,56.0,酒井,1:08.5,,2,5.9,33.6,栗東石橋,454(+8)
2,7,13,ソンシ,牡3,56.0,川田,1:08.7,1,1,2.1,33.5,栗東中内田,498(+4)
3,2,4,バースクライ,牝4,54.0,岩田望,1:08.7,アタマ,3,8.2,33.4,栗東千田,498(+2)
4,6,11,シロン,牝5,53.0,松山,1:08.7,クビ,6,11.4,34.1,栗東小栗,532(+8)
5,2,3,カルチャーデイ,牝3,53.0,横山典,1:08.8,クビ,8,23.7,34.0,栗東四位,424(-2)
6,8,16,ジャスティンスカイ,牡5,57.5,坂井,1:08.9,1/2,5,10.3,34.1,栗東友道,540(+6)
7,5,10,ソウテン,牡5,55.0,団野,1:09.0,3/4,13,96.3,33.6,栗東斉藤崇,542(+10)
8,3,6,ヤクシマ,牡4,54.0,藤岡佑,1:09.1,1/2,11,91.1,33.5,栗東寺島,506(0)
9,5,9,ゾンニッヒ,牡6,57.5,武豊,1:09.2,クビ,4,9.6,33.6,栗東池江,488(+2)
10,1,2,メイショウホシアイ,牝6,53.0,角田和,1:09.2,ハナ,9,64.4,34.1,栗東高橋亮,504(+8)
11,4,8,カリボール,牡8,56.0,川須,1:09.2,ハナ,10,90.6,33.7,栗東西村,492(0)
12,3,5,ディヴィナシオン,牡7,55.0,浜中,1:09.2,アタマ,12,96.2,33.5,栗東森秀,474(+2)
13,7,14,エイシンフェンサー,牝4,53.0,川又,1:09.2,クビ,7,13.1,34.0,栗東吉村,476(-6)
14,4,7,スリーパーダ,牝5,53.0,幸,1:09.3,1/2,14,115.4,34.3,栗東斉藤崇,432(-4)
15,1,1,サトノファビュラス,牝7,53.0,池添,1:10.2,5,15,156.8,35.1,美浦宗像,432(-2)
16,8,15,マウンテンムスメ,牝6,51.0,秋山稔,1:10.3,1/2,16,166.3,35.6,美浦天間,496(+10)
