券種,組み合わせ,配当,人気
単勝,3,780,6
複勝,3,250,5
複勝,2,160,1
複勝,8,2260,13
枠連,1-2,550,1
馬連,2-3,1220,1
ワイド,2-3,540,2
ワイド,3-8,10810,68
ワイド,2-8,7210,61
馬単,3-2,2960,7
3連複,2-3-8,36530,116
3連単,3-2-8,164500,541
