馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,ルドヴィクス,牡5,菱田,美浦・久保田,先行,11.8,5,10,,34.3,520(0),阪神,35,中4週,Y,,3,モーリス,シンボリクリスエス,
2,2,ホウオウラスカーズ,牝5,佐々木,美浦・高木,差し,16.9,8,3,,34.3,452(+2),京都,21,中2週,Y,,3,ディープインパクト,Shamardal,
3,3,サジェス,牡5,石橋脩,栗東・中尾,差し,24.6,9,1,,33.8,448(-6),京都,21,中2週,Y,,3,オルフェーヴル,Mount Nelson,
4,4,ソウルトレイン,牡6,勝浦,栗東・昆,先行,27.0,10,13,,35.6,484(0),京都,21,中2週,Y,,3,レッドスパーダ,チチカステナンゴ,
5,4,アンダープロット,セ5,斎藤,美浦・加藤征,先行,145.1,13,16,,38.5,494(-4),東京,168,中23週,Y,,3,ハーツクライ,Kingmambo,
6,5,トゥデイイズザデイ,牡4,荻野極,栗東・池江,先行,2.0,1,1,4歳以上2勝クラス,34.8,460(0),中山,56,中7週,Y,,3,ディープインパクト,Kitten's Joy,
7,5,エリオトローピオ,牝4,柴田大,美浦・深山,先行,39.4,11,2,,35.7,406(+2),福島,28,中3週,Y,,3,ゴールドシップ,ジェイドロバリー,
8,6,クライミングリリー,牝5,丹内,美浦・国枝,差し,15.0,7,2,,35.9,468(-2),中山,56,中7週,Y,,3,ディープインパクト,Ghostzapper,
9,6,グランスラムアスク B,牝4,丸山,栗東・矢作,,11.1,4,1,,35.1,450(+2),新潟,15,中1週,Y,,3,ディープインパクト,Storm Cat,
10,7,ハーランズハーツ,牡6,富田,栗東・橋口,差し,40.2,12,6,,34.1,440(0),京都,21,中2週,Y,,3,ハーツクライ,Harlan's Holiday,
11,7,フィールシンパシー,牝4,横山琉,美浦・小島,先行,8.8,3,5,,37.3,444(-2),中山,49,中6週,Y,,3,ベーカバド,ダンスインザダーク,
12,8,スパイラルノヴァ,牡5,角田和,栗東・藤岡,先行,6.5,2,6,,34.2,486(0),中山,42,中5週,Y,,3,キズナ,Teofilo,
13,8,オヌール,牝5,杉原,栗東・友道,差し,14.4,6,1,,33.4,428(+14),阪神,526,中74週,Y,Y,3,ディープインパクト,Le Havre,
