コーナー,通過順
1コーナー,
2コーナー,
3コーナー,"1(2,8)13(5,14)7(3,15)(6,12)(9,16)11,4-10"
4コーナー,"1,8,2,13(5,7,14)(3,15)(6,12,16)(9,4)11,10"
