馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,スペルキャスター,牝6,小林凌,美浦・蛯名利,先行,101.0,11,15,,35.3,486(+2),新潟,43,中5週,Y,,3,ロードカナロア,ゴールドアリュール,,
2,2,ボールドハーテッド,牡4,五十嵐,美浦・平岩,,8.7,5,4,障害3歳以上未勝利,13.5,460(-2),東京,29,中3週,Y,,3,マジェスティックウォリアー,スペシャルウィーク,,
3,3,ガストン,セ7,小坂,栗東・高橋康,先行,6.8,4,3,障害4歳以上未勝利,13.3,466(-6),新潟,49,中6週,Y,,3,シルバーステート,タニノギムレット,,
4,4,モズナイスバディー,牡5,森一,栗東・飯田,,3.1,1,2,障害3歳以上未勝利,13.7,488(-4),阪神,28,中3週,Y,,3,マジェスティックウォリアー,ヴィクトワールピサ,,
5,5,ストラクチャー,セ5,草野,美浦・和田郎,差し,13.2,7,6,障害4歳以上未勝利,13.8,444(-18),中山,84,中11週,Y,,3,リアルスティール,マンハッタンカフェ,,
6,5,ホウオウスターツ,セ4,水沼,美浦・天間,差し,44.3,9,8,障害4歳以上未勝利,13.3,464(-4),新潟,49,中6週,Y,,3,ダノンバラード,サクラバクシンオー,,
7,6,ベールドインパクト,セ4,,美浦・小島,差し,48.3,10,7,障害4歳以上未勝利,13.6,442(0),新潟,56,中7週,Y,,2,ダノンバラード,タートルボウル,,
8,6,タガノバルコス,牡7,高田,栗東・秋山,差し,4.8,2,3,障害3歳以上未勝利,13.5,488(+2),東京,29,中3週,Y,,3,キタサンブラック,キングカメハメハ,,
9,7,ルルフィーユ,牝5,田村,栗東・谷,差し,161.6,12,12,障害4歳以上未勝利,13.9,474(+2),新潟,42,中5週,Y,,3,マクフィ,Medaglia d'Oro,,
10,7,リッケンバッカー,牡8,小牧加,栗東・西村,追込,18.3,8,10,,33.8,474(+4),阪神,84,中11週,Y,,3,ロードカナロア,City Zip,,
11,8,メイショウブレゲ,牡7,中村,栗東・本田,差し,8.8,6,9,障害4歳以上未勝利,13.7,478(+8),新潟,57,中7週,Y,,3,ゴールドシップ,パイロ,,
12,8,ドラギニャン,牡4,井上,栗東・河嶋,差し,6.0,3,3,障害4歳以上未勝利,13.3,412(-6),新潟,56,中7週,Y,,3,オルフェーヴル,シンボリクリスエス,,
