着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,5,10,ヒートオンビート,牡6,58.0,レーン,2:30.8,,4,7.8,33.9,栗東友道,478(-8)
2,4,7,ディアスティマ,牡6,57.0,北村友,2:30.8,アタマ,6,11.2,34.5,栗東高野,484(-12)
3,8,16,サリエラ,牝4,55.5,ルメー,2:30.9,3/4,1,3.2,33.8,美浦国枝,430(+8)
4,1,1,ゼッフィーロ,牡4,56.0,川田,2:31.0,3/4,3,5.6,33.5,栗東池江,464(0)
5,3,6,プラダリア,牡4,57.0,池添,2:31.1,1/2,2,4.9,34.3,栗東池添,464(-2)
6,7,14,バラジ,牡4,56.0,三浦,2:31.2,1/2,7,18.4,34.8,美浦鹿戸,512(0)
7,3,5,ユーキャンスマイル,牡8,58.0,石橋脩,2:31.3,3/4,11,67.7,34.1,栗東友道,514(-2)
8,7,13,セファーラジエル,牡5,56.0,吉田隼,2:31.4,1/2,10,42.7,35.0,栗東高柳大,530(0)
9,2,4,ライラック,牝4,56.0,Mデム,2:31.4,クビ,5,8.3,34.1,美浦相沢,438(+4)
10,6,11,アーティット,牡4,57.0,岩田望,2:31.5,クビ,8,19.6,34.9,栗東友道,494(+6)
11,2,3,カントル,牡7,56.0,横山和,2:31.8,1.3/4,9,33.4,35.0,栗東藤原,478(-6)
12,5,9,ダンディズム,セ7,56.0,浜中,2:31.9,3/4,14,126.6,34.6,栗東野中,466(-6)
13,8,17,コトブキテティス,牝6,51.0,永野,2:32.0,1/2,17,282.2,35.0,美浦田島,438(0)
14,4,8,フォワードアゲン,セ6,54.0,柴田善,2:32.1,クビ,16,205.1,34.8,美浦中野,428(+2)
15,7,15,アリストテレス,牡6,58.0,戸崎圭,2:32.4,2,15,167.5,35.8,栗東音無,490(+4)
16,6,12,プリマヴィスタ,牡6,54.0,丸山,2:32.4,クビ,18,355.5,34.8,栗東矢作,480(0)
17,8,18,ラストドラフト,牡7,57.0,松岡,2:32.5,クビ,12,68.9,35.7,美浦戸田,472(+4)
18,1,2,バーデンヴァイラー,牡5,58.0,坂井,2:32.5,アタマ,13,74.8,35.9,栗東斉藤崇,512(-1)
