着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,8,16,カエリールークス,牝2,55.0,松山,1:10.4,,1,1.9,36.8,栗東佐藤悠,430(-10)
2,4,8,タカヨシ,牡2,55.0,飛田愛,1:10.4,アタマ,6,23.8,36.5,地方池田忠,470(-13)
3,5,10,タカモリ,牡2,53.0,田山,1:10.8,2.1/2,5,13.5,37.2,栗東牧田,478(+4)
4,3,6,ルーストカール,牡2,53.0,田口,1:11.0,3/4,14,259.8,37.2,栗東羽月,414(-8)
5,5,9,ユイノジカンカセギ,牡2,53.0,長岡,1:11.0,ハナ,7,76.8,36.3,美浦竹内,428(0)
6,2,3,リエーヴェ,牡2,55.0,永島,1:11.0,クビ,2,3.5,36.8,栗東松下,464(+4)
7,3,5,カシノヴィタ,牝2,53.0,森田,1:11.7,4,17,558.1,37.3,美浦和田雄,388(+2)
8,7,13,ニシノマティーニ,牡2,53.0,今村,1:11.8,クビ,9,95.7,37.5,美浦小手川,414(0)
9,1,2,ヘキレキ,牡2,53.0,国分優,1:11.8,クビ,8,88.7,37.4,栗東大根田,428(+6)
10,4,7,ソゲソゲスマイル,牝2,53.0,西塚,1:12.0,1.1/2,12,206.2,37.2,栗東笹田,366(-4)
11,6,12,グレートキリシマ,牡2,53.0,松若,1:12.1,1/2,13,215.5,37.6,栗東牧田,486(0)
12,7,15,カシノクロサイト,牝2,53.0,亀田,1:12.1,ハナ,16,519.7,37.2,栗東北出,420(-4)
13,8,17,スイトーヨ,牝2,53.0,川田,1:12.2,アタマ,3,7.5,38.4,栗東角田,444(+2)
14,2,4,ワッザイカ,牡2,53.0,泉谷,1:12.2,クビ,11,114.0,37.2,栗東松永幹,440(-2)
15,6,11,トシミチ,牡2,55.0,幸,1:12.3,1,4,8.4,38.9,栗東谷,472(+2)
16,8,18,ニシノキヅイタラ,牝2,53.0,酒井,1:12.4,クビ,10,98.0,38.6,栗東谷,396(-6)
17,7,14,ラブマイティー,牝2,53.0,水沼,1:12.5,1/2,18,623.7,37.4,美浦加藤和,462(+4)
18,1,1,バミューダボーイ,牡2,55.0,長谷蓮,1:12.8,1.3/4,15,340.0,37.4,地方東眞市,430(+4)
