コーナー,通過順
1コーナー,"(*2,5)10(6,8)13,7,11,9,12,1-4,3"
2コーナー,"(*2,5)10(6,8)13,7(12,11)9,1,4,3"
3コーナー,"9,5(2,13)8(6,10)1,7-(12,11)3,4"
4コーナー,"(*5,9)(2,13)8,6(7,1)-12,3(4,11)10"
