馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,ケンヴァイザッハ,牡5,,美浦・石栗,差し,123.5,12,11,3歳以上1勝クラス,39.4,448(+6),中京,120,中16週,Y,,1,ゴールドアクター,アルカセット,,
2,2,バレンタインソング,牡5,黒岩,栗東・小崎,先行,88.9,11,8,,36.1,468(+6),中京,113,中15週,Y,,2,ハービンジャー,Unbridled's Song,,
3,3,アルカンサス,牡6,土田,美浦・土田,差し,3.8,1,2,障害4歳以上未勝利,13.7,486(+2),中山,28,中3週,Y,,3,シルバーステート,Orientate,,B
4,4,リーゼントジャンボ,牡7,難波,美浦・小手川,差し,71.7,10,7,障害4歳以上未勝利,14.4,528(+2),阪神,21,中2週,Y,,2,ゴールドシップ,A.P. Indy,,
5,5,ウィズユアドリーム,牡5,高田,栗東・宮地,差し,4.2,2,6,障害4歳以上未勝利,13.8,504(0),小倉,56,中7週,Y,,3,サトノダイヤモンド,ディスクリートキャット,,
6,5,カルマンフィルター,牡4,草野,美浦・戸田,先行,4.4,3,4,障害4歳以上未勝利,13.8,494(-4),中山,28,中3週,Y,,3,スワーヴリチャード,シンボリクリスエス,,B
7,6,モーソンピーク,牡8,坂口,美浦・浅利,差し,9.5,6,8,障害4歳以上未勝利,13.8,510(-2),中山,77,中10週,Y,,3,ディープインパクト,Fastnet Rock,,
8,6,アルマーザアミール,牡4,小牧加,栗東・斉藤崇,先行,41.0,9,9,4歳以上1勝クラス,39.9,486(0),小倉,42,中5週,Y,,2,サトノダイヤモンド,Awesome of Course,,
9,7,メイショウカズサ,牡8,森一,栗東・安達,先行,7.7,5,3,障害4歳以上未勝利,13.9,486(-4),小倉,35,中4週,Y,,3,カジノドライヴ,コロナドズクエスト,,
10,7,アルマドラード,セ7,上野,美浦・小笠,,24.3,7,,,0.0,534(+24),福島,141,中19週,Y,,3,キングカメハメハ,シンボリクリスエス,,
11,8,アルデドゥオーモ,牡4,五十嵐,美浦・矢野,差し,6.2,4,3,障害4歳以上未勝利,13.7,492(0),中山,29,中3週,Y,,3,オルフェーヴル,アグネスタキオン,,
12,8,ユイノコキュウ,牡4,大江圭,美浦・竹内,差し,31.4,8,8,障害4歳以上未勝利,14.0,484(+4),中山,29,中3週,Y,,3,マジェスティックウォリアー,ブラックタイド,,
