馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,フロムレイブン,牝2,川田,栗東・坂口,,3.8,2,,,,472(0),,,,,,,タワーオブロンドン,ロードカナロア,,
2,2,フルールジェンヌ,牝2,田口,栗東・鈴木孝,,11.8,5,,,,458(0),,,,,,,ミッキーアイル,キングカメハメハ,,
3,3,オンザノアール,牝2,小沢,栗東・佐藤悠,,2.6,1,,,,478(0),,,,,,,インディチャンプ,Indian Charlie,,
4,4,ロゼア,牝2,高杉,栗東・高野,,12.0,6,,,,368(0),,,,,,,キズナ,キングヘイロー,,
5,5,セレブトーチ,牝2,松山,栗東・坂口,,18.0,8,,,,506(0),,,,,,,ダノンスマッシュ,Sea The Stars,,
6,6,パノラマステージ,牝2,吉村,栗東・牧浦,,16.0,7,,,,442(0),,,,,,,レイデオロ,ディープインパクト,,
7,7,テーオーアンジェラ,牝2,松若,栗東・梅田,,55.1,9,,,,450(0),,,,,,,ゴールドドリーム,タニノギムレット,,
8,7,ルナーマンス,牝2,団野,栗東・斉藤崇,,5.8,3,,,,438(0),,,,,,,シルバーステート,アドマイヤムーン,,
9,8,クロスボーダー,牝2,北村友,栗東・小林,,7.8,4,,,,488(0),,,,,,,リアルスティール,ルーラーシップ,,
10,8,キーテーマ,牝2,長岡,栗東・宮,,140.9,10,,,,444(0),,,,,,,エポカドーロ,スクリーンヒーロー,,
