コーナー,通過順
1コーナー,
2コーナー,
3コーナー,"9,11(3,12)4,8(1,5,15)7(2,18)16(10,17)(13,14)6"
4コーナー,"(*9,11)(3,12)4(1,8)(5,15)(2,7,18)16,17(10,13)(6,14)"
