券種,組み合わせ,配当,人気
単勝,1,470,3
複勝,1,160,3
複勝,9,110,1
複勝,5,690,8
枠連,1-8,430,2
馬連,1-9,610,2
ワイド,1-9,290,2
ワイド,1-5,2620,22
ワイド,5-9,1120,14
馬単,1-9,1420,6
3連複,1-5-9,4710,15
3連単,1-9-5,23450,77
