券種,組み合わせ,配当,人気
単勝,10,340,2
複勝,10,140,2
複勝,6,220,6
複勝,7,120,1
枠連,5-7,320,1
馬連,6-10,2110,9
ワイド,6-10,650,8
ワイド,7-10,230,1
ワイド,6-7,540,6
馬単,10-6,3360,13
3連複,6-7-10,1650,4
3連単,10-6-7,10680,26
