着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,5,6,サトノヴィレ,セ5,58.0,荻野極,1:45.4,,10,78.7,34.0,美浦鹿戸,494(+10)
2,2,2,アルゲンテウス,セ6,58.0,戸崎圭,1:45.5,1/2,4,10.6,33.0,美浦小島,462(0)
3,1,1,ラブリージャブリー,牝3,54.0,三浦,1:45.7,1.1/2,1,1.7,32.7,美浦蛯名正,424(0)
4,6,7,マテンロウブラボー,牡4,58.0,吉村,1:45.8,3/4,6,16.0,33.6,栗東野中,506(+2)
5,8,11,バードウォッチャー,牡4,58.0,吉田隼,1:45.9,クビ,9,77.8,33.1,美浦国枝,480(-6)
6,7,10,コスモアンソロジー,牡3,56.0,丹内,1:46.1,1.1/2,3,7.9,34.1,美浦嘉藤,446(0)
7,6,8,エバーグルーヴ,牝3,54.0,津村,1:46.2,1/2,2,5.3,33.3,栗東藤岡,418(-6)
8,5,5,ドリームクルーズ,牝4,56.0,吉田豊,1:46.4,1.1/2,5,12.0,35.9,美浦戸田,494(+8)
9,7,9,ジッピーレーサー,セ8,58.0,大野,1:46.5,クビ,11,92.9,34.4,美浦天間,492(+14)
10,3,3,アヴニールドブリエ,セ5,58.0,杉原,1:46.6,3/4,8,69.1,33.1,美浦大和田,510(+6)
11,4,4,ミラーダカリエンテ,牝3,54.0,石川,1:47.9,8,7,16.7,36.4,美浦相沢,480(+4)
12,8,12,イサチルカゼニタツ,牡4,58.0,木幡巧,1:52.2,大,12,302.4,41.6,美浦辻,484(-6)
