馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,ペイシャケイプ,牡3,永島,栗東・高橋康,追込,9.4,4,1,2歳未勝利,35.9,538(0),京都,49,中6週,Y,,3,シャンハイボビー,ヴィクトワールピサ,,
2,2,スカイブルー,牡3,西村淳,栗東・杉山晴,先行,11.6,5,5,3歳1勝クラス,37.8,506(-8),中京,7,連闘,Y,,3,エピファネイア,サクラバクシンオー,,
3,3,ドラゴンウェルズ,牡3,北村友,栗東・藤原,先行,2.5,1,9,,38.2,472(+14),東京,57,中7週,Y,,2,Frosted,エスケンデレヤ,,
4,4,トゥインクルアップ,牝3,鮫島駿,栗東・杉山佳,逃げ,99.9,10,1,2歳未勝利,37.3,484(+2),京都,99,中13週,Y,,3,ロジャーバローズ,バトルプラン,,
5,5,トゥロン,牝3,Ａルメ,栗東・佐々木,先行,16.1,6,1,2歳新馬,36.8,516(-6),中京,43,中5週,Y,,1,ナダル,シンボリクリスエス,,
6,6,ペイシャヴァルツー,牝3,団野,栗東・吉田,逃げ,6.6,3,1,2歳新馬,36.8,444(-2),京都,36,中4週,Y,,1,オーヴァルエース,サウスヴィグラス,,
7,7,セントールビースト,牡3,吉村,栗東・羽月,先行,45.2,8,1,2歳未勝利,37.2,430(+4),京都,84,中11週,Y,,3,シニスターミニスター,スペシャルウィーク,,
8,7,アスタールフナ,牝3,柴田裕,栗東・中竹,逃げ,28.2,7,9,,37.4,444(+4),中京,43,中5週,Y,,2,ジョーカプチーノ,More Than Ready,,
9,8,ドンパッショーネ,牡3,池添,栗東・斉藤崇,,2.6,2,2,2歳1勝クラス,37.1,522(-6),中山,29,中3週,Y,,3,Quality Road,Circular Quay,,B
10,8,シルフズミスチーフ,牝3,横山武,栗東・池江,差し,53.8,9,4,2歳1勝クラス,37.6,446(+4),中山,29,中3週,Y,,3,Into Mischief,マジェスティックウォリアー,,
