着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,7,7,キミノナハマリア,牝3,54.0,松山,1:47.0,,1,3.0,34.5,栗東千田,490(+4)
2,3,3,ランスオブサウンド,牝3,54.0,団野,1:47.5,3,4,6.2,35.2,栗東奥村豊,430(+2)
3,2,2,アリスヴェリテ,牝3,54.0,藤岡康,1:47.5,ハナ,3,5.2,34.5,栗東中竹,438(-4)
4,8,10,メテオリート,牝3,54.0,吉田隼,1:47.5,アタマ,7,14.2,34.5,栗東吉岡,470(-12)
5,8,9,サーマルソアリング,牝3,54.0,岩田望,1:47.6,1/2,5,8.2,34.9,栗東藤原,462(-6)
6,6,6,ダークブロンド,牝3,54.0,石川,1:47.8,1.1/4,8,32.4,34.8,栗東高橋亮,418(-2)
7,7,8,マスキュリン,牝3,54.0,和田竜,1:47.8,クビ,9,101.5,35.4,栗東新谷,432(0)
8,5,5,トゥーテイルズ,牝3,54.0,藤岡佑,1:48.2,2,6,12.9,35.5,栗東藤原,456(0)
9,1,1,エイシンペトラ,牝3,54.0,吉村智,1:48.5,1.3/4,10,194.9,35.3,地方森澤友,464(-3)
10,4,4,ルカン,牝3,54.0,横山典,1:50.1,10,2,3.8,37.4,栗東安田翔,414(0)
