着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,3,3,ルクソールカフェ,牡4,58.0,岩田望,1:43.8,,3,5.0,37.1,美浦堀,542(-2)
2,8,11,ペリエール,牡6,58.0,佐々木,1:44.0,1.1/2,4,6.5,37.8,美浦黒岩,488(-4)
3,5,5,テーオーパスワード,牡5,57.0,松山,1:44.2,3/4,2,4.3,37.5,栗東高柳大,490(-2)
4,4,4,ナチュラルライズ,牡4,59.0,横山武,1:44.8,4,5,9.4,37.6,美浦伊藤圭,500(0)
5,6,6,ヴァルツァーシャル,牡7,57.0,斎藤,1:44.9,クビ,7,19.5,38.0,美浦高木,500(-8)
6,6,7,テーオードレフォン,牡7,57.0,古川吉,1:45.0,3/4,11,249.2,37.9,栗東梅田,498(0)
7,7,9,ヒルノハンブルク,牡4,57.0,池添,1:45.3,1.1/2,10,55.0,39.3,栗東武英,472(+4)
8,7,8,ウェイワードアクト,牡6,57.0,舟山,1:45.9,3.1/2,1,3.0,39.9,美浦田中博,542(+2)
9,8,10,オメガギネス,牡6,57.0,岩田康,1:47.1,7,6,10.5,41.2,栗東安田,498(+2)
10,2,2,レヴォントゥレット,牡5,57.0,北村友,1:50.9,大,8,21.7,42.7,栗東矢作,494(+2)
11,1,1,アクションプラン,牡6,57.0,浜中,1:51.0,1/2,9,47.8,43.4,美浦池上,506(-6)
