馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,リビアングラス,牡5,鮫島駿,栗東・矢作,,22.4,8,7,,36.8,496(-4),阪神,63,中8週,Y,,3,キズナ,Curlin,
2,1,ボーンディスウェイ B,牡6,木幡巧,美浦・牧,先行,139.3,14,8,,36.3,496(-2),函館,49,中6週,Y,,3,ハーツクライ,プラティニ,
3,2,シュトルーヴェ B,セ6,キング,美浦・堀,差し,19.8,7,5,,35.3,478(-4),東京,176,中24週,Y,,3,キングカメハメハ,ディープインパクト,
4,2,コスモキュランダ,牡4,丹内,美浦・加藤士,差し,10.7,6,8,,34.6,498(-6),阪神,133,中18週,Y,,3,アルアイン,Southern Image,
5,3,ホウオウビスケッツ,牡5,岩田康,美浦・奥村武,,3.7,1,5,,34.8,514(+12),阪神,133,中18週,Y,,3,マインドユアビスケッツ,ルーラーシップ,
6,3,ケイアイセナ,牡6,吉田隼,栗東・平田,,61.6,12,1,,34.7,470(-12),函館,35,中4週,Y,,3,ディープインパクト,Smarty Jones,
7,4,ハヤテノフクノスケ,牡4,横山和,栗東・中村,差し,7.0,4,2,,35.3,534(+2),函館,49,中6週,Y,,3,ウインバリアシオン,シンボリクリスエス,
8,4,ステレンボッシュ,牝4,池添,美浦・国枝,差し,5.5,3,8,,34.2,472(+4),東京,91,中12週,Y,,2,エピファネイア,ルーラーシップ,
9,5,トップナイフ,牡5,横山典,栗東・昆,先行,25.6,10,10,,36.8,484(-8),函館,49,中6週,Y,,3,デクラレーションオブウォー,スピニングワールド,
10,5,ヴェローチェエラ,牡4,佐々木,栗東・須貝,差し,7.0,5,1,,34.7,500(+4),函館,49,中6週,Y,,3,リアルスティール,Danehill Dancer,
11,6,ショウナンアデイブ,牡6,荻野琢,栗東・高野,先行,431.3,16,13,,36.9,516(+4),小倉,28,中3週,Y,,3,ディープインパクト,Mineshaft,
12,6,アルナシーム,牡6,藤岡佑,栗東・橋口,差し,24.1,9,6,,35.0,448(-4),函館,49,中6週,Y,,3,モーリス,ディープインパクト,
13,7,アウスヴァール,セ7,古川吉,栗東・昆,,270.3,15,14,,37.5,488(+2),函館,49,中6週,Y,,3,ノヴェリスト,スペシャルウィーク,
14,7,アラタ,牡8,浜中,美浦・和田勇,差し,134.5,13,15,,40.9,472(+4),京都,105,中14週,Y,,3,キングカメハメハ,ハーツクライ,
15,8,ココナッツブラウン,牝5,北村友,栗東・上村,差し,5.0,2,2,,34.0,460(-10),札幌,14,中1週,Y,,3,キタサンブラック,キングカメハメハ,
16,8,シュヴァリエローズ,牡7,武豊,栗東・清水久,差し,50.4,11,12,,36.2,462(-4),阪神,63,中8週,Y,,3,ディープインパクト,Sevres Rose,
