コーナー,通過順
1コーナー,"(*7,14)8(4,15)(5,9)(6,12)16-(2,3,10)-(11,13)-1"
2コーナー,"7,14(8,15)(4,9)(5,12)6(2,16)(3,10)-(11,13)=1"
3コーナー,"7,14,8(9,15)(4,12)-5(2,6)(16,10)(11,3,13)=1"
4コーナー,"7(8,14)(4,9)-(2,15,12)(16,5,10)(11,3)(6,13)=1"
