着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,7,12,ミッキーゴージャス,牝4,54.0,川田,1:57.9,,1,2.0,35.5,栗東安田隆,450(+2)
2,3,3,タガノパッション,牝6,53.0,菱田,1:58.0,1/2,8,20.9,35.4,栗東武幸,482(-6)
3,2,2,コスタボニータ,牝5,55.0,鮫島駿,1:58.1,3/4,2,6.3,35.7,栗東杉山佳,468(+4)
4,4,5,アレグロモデラート,牝5,51.0,富田,1:58.4,1.3/4,6,19.3,36.2,美浦武井,484(-2)
5,8,14,テリオスマナ,牝6,49.0,藤懸,1:58.4,クビ,13,93.7,35.4,栗東松下,468(-4)
6,8,13,フラーズダルム,牝6,54.0,斎藤,1:58.6,1,9,25.6,36.1,栗東松永昌,504(+8)
7,5,8,ローゼライト,牝6,53.0,幸,1:58.6,クビ,7,19.9,36.1,栗東清水久,460(+4)
8,5,7,ルージュスティリア,牝5,54.0,モリス,1:58.6,アタマ,5,15.9,36.1,栗東藤原,492(+2)
9,7,11,セントカメリア,牝5,54.0,西村淳,1:58.8,1,3,7.2,36.2,栗東高野,454(+2)
10,6,10,エリカヴィータ,牝5,55.0,佐々木,1:58.8,クビ,10,40.2,36.1,美浦国枝,460(-2)
11,6,9,エニシノウタ,牝6,51.0,永島,1:58.9,クビ,14,110.4,36.0,栗東笹田,450(-10)
12,4,6,ミスフィガロ,牝6,52.0,藤岡康,1:58.9,ハナ,11,46.7,36.1,栗東友道,424(-14)
13,3,4,ウインピクシス,牝5,55.0,松岡,2:00.2,8,4,7.9,38.0,美浦上原博,458(+2)
14,1,1,グランスラムアスク,牝5,53.0,丸山,2:01.1,5,12,64.5,39.0,栗東矢作,468(+8)
