馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,ヴォルスター,牡4,吉村,栗東・清水久,,5.6,2,13,,38.9,442(+4),小倉,56,中7週,Y,,3,シニスターミニスター,ロードカナロア,,
2,2,ワンダフルトゥデイ,牡6,松若,栗東・中尾,差し,17.6,7,8,4歳以上2勝クラス,37.1,538(+2),阪神,14,中1週,Y,,3,マジェスティックウォリアー,ワイルドラッシュ,,
3,3,ペンナヴェローチェ,牡4,岩田望,栗東・須貝,差し,1.6,1,2,,36.9,498(-2),中京,84,中11週,Y,,3,キズナ,エンパイアメーカー,,
4,4,テーオードラッカー,牡4,松山,栗東・高柳大,先行,11.2,4,9,4歳以上2勝クラス,38.0,512(0),阪神,14,中1週,Y,,3,コパノリッキー,マンハッタンカフェ,,
5,5,ショウサンキズナ,牡6,酒井,栗東・松下,差し,36.8,8,12,,39.5,530(0),中京,14,中1週,Y,,3,キズナ,Grand Slam,,
6,6,ワンダースティング,牡7,高倉,栗東・渡辺,先行,9.8,3,3,4歳以上2勝クラス,39.3,522(+2),阪神,15,中1週,Y,,3,マクフィ,デヒア,,B
7,7,クリノフィガロ,牡4,和田竜,栗東・荒川,先行,11.3,5,6,4歳以上2勝クラス,39.0,504(0),阪神,15,中1週,Y,,3,ゴールドシップ,スペシャルウィーク,,
8,7,ダノンターキッシュ,牡7,西塚,栗東・寺島,差し,63.1,9,9,4歳以上2勝クラス,35.8,452(-2),阪神,15,中1週,Y,,3,ルーラーシップ,Sinndar,,
9,8,バックスクリーン,セ6,中井,栗東・緒方,差し,284.9,10,13,,38.6,504(0),中山,15,中1週,Y,,3,スクリーンヒーロー,Encosta de Lago,,
10,8,リアド,牡6,,栗東・小椋,差し,14.0,6,15,,41.7,488(+16),福島,155,中21週,Y,,3,ディープインパクト,Tiznow,,
