着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,5,5,サブマリーナ,牡3,57.0,武豊,1:58.0,,1,1.9,33.0,栗東庄野,468(+8)
2,8,11,インファイター,牡3,57.0,西村淳,1:58.1,1/2,2,5.2,33.4,栗東高野,486(0)
3,2,2,ジェロニモス,牡3,57.0,坂井,1:58.9,5,8,24.8,34.6,栗東中村,476(-2)
4,3,3,タマモランプ,牡3,57.0,池添,1:58.9,ハナ,3,5.4,34.2,栗東池添,452(-2)
5,8,10,ナムラブーニン,牡3,57.0,泉谷,1:59.0,1/2,7,20.6,33.8,栗東高橋一,452(-4)
6,7,8,ゴールドブレス,牡3,57.0,団野,1:59.1,クビ,9,58.2,34.2,栗東西園翔,430(-10)
7,6,6,ペンナヴェローチェ,牡3,57.0,岩田望,1:59.4,2,4,9.1,35.0,栗東須貝,482(0)
8,4,4,テーオーダグラス,牡3,57.0,酒井,2:00.0,3.1/2,5,12.5,35.6,栗東須貝,482(-2)
9,6,7,サイレントグルーヴ,牝3,55.0,菱田,2:00.3,1.3/4,10,106.5,35.1,栗東角田,484(+4)
10,7,9,ウールデュボヌール,牡3,57.0,Mデム,2:00.3,クビ,6,15.3,34.8,栗東須貝,486(-6)
11,1,1,フユソウビ,牡3,57.0,和田竜,2:00.9,3.1/2,11,204.4,35.7,美浦青木,460(+10)
