券種,組み合わせ,配当,人気
単勝,2,210,1
複勝,2,110,1
複勝,10,140,2
複勝,13,140,3
枠連,2-6,480,2
馬連,2-10,580,2
ワイド,2-10,240,2
ワイド,2-13,230,1
ワイド,10-13,360,4
馬単,2-10,850,1
3連複,2-10-13,820,1
3連単,2-10-13,2530,1
