馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,ダイヤモンドキララ,牡3,大久保,栗東・村山,,166.2,14,,,,520(0),,,,,,,バゴ,グラスワンダー,,
2,1,アルニラム,牡3,菅原明,美浦・伊藤大,,13.3,4,,,,484(0),,,,,,,リアルスティール,ワークフォース,,
3,2,サヨノバクシン,牡3,川須,栗東・羽月,,206.6,15,,,,472(0),,,,,,,ビッグアーサー,カジノドライヴ,,
4,2,グラスフラッグ,牡3,和田翼,美浦・小笠,,116.4,12,,,,408(0),,,,,,,シニスターミニスター,ゼンノロブロイ,,
5,3,スカイミラージュ,牡3,井上,美浦・天間,,348.2,16,,,,420(0),,,,,,,ミュゼスルタン,ゼンノロブロイ,,
6,3,タマモキャリコ,セ3,小崎,栗東・川村,,50.3,10,,,,428(0),,,,,,,シニスターミニスター,ネオユニヴァース,,
7,4,ヴェストラン,牡3,国分優,栗東・大根田,,160.6,13,,,,450(0),,,,,,,レインボーライン,ジャングルポケット,,
8,4,ダンデライオン,牝3,西村淳,栗東・佐々木,,6.5,2,,,,474(0),,,,,,,キズナ,Medaglia d'Oro,,
9,5,アイムプラウド,牡3,酒井,美浦・金成,,28.7,7,,,,526(0),,,,,,,キンシャサノキセキ,フレンチデピュティ,,
10,5,メイショウムラゲ,牡3,和田竜,栗東・鮫島,,70.8,11,,,,444(0),,,,,,,ホッコータルマエ,ゼンノロブロイ,,
11,6,サイレントミニスタ,牡3,川又,栗東・杉山佳,,30.9,8,,,,440(0),,,,,,,ワールドエース,Kingmambo,,
12,6,メイショウナニクソ,牡3,田口,栗東・高橋亮,,22.8,6,,,,480(0),,,,,,,エピファネイア,ダイワメジャー,,
13,7,ディスタントスカイ,牡3,武豊,栗東・角田,,1.5,1,,,,508(0),,,,,,,Uncle Mo,Smart Strike,,
14,7,アスタールテニウム,牡3,団野,栗東・中竹,,7.9,3,,,,492(0),,,,,,,ニューイヤーズデイ,More Than Ready,,
15,8,リュウノシンクウハ,牡3,角田河,栗東・牧田,,18.2,5,,,,508(0),,,,,,,ドレフォン,Dylan Thomas,,
16,8,タッカーバレット,牡3,北村友,美浦・田島,,38.4,9,,,,494(0),,,,,,,ビッグアーサー,ファルブラヴ,,
