馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,フェズカズマ,牡5,杉原,美浦・栗田,差し,95.9,13,11,,37.6,494(+10),福島,85,中11週,Y,,3,ドレフォン,ネオユニヴァース,
2,1,プルスウルトラ,牡6,嶋田,美浦・高橋文,追込,100.6,14,10,4歳以上2勝クラス,36.3,526(-10),中山,99,中13週,Y,,3,ディスクリートキャット,サウスヴィグラス,
3,2,メイショウカゼマチ,牡4,丸山,栗東・角田,逃げ,41.9,12,12,,37.4,446(-4),福島,85,中11週,Y,,3,ミッキーアイル,メイショウボーラー,
4,2,ロープスピニング,牝5,武藤,美浦・武藤,先行,13.3,6,3,,37.5,434(+2),福島,85,中11週,Y,,3,キンシャサノキセキ,Sri Pekan,
5,3,エイシンケプラー,牡4,津村,美浦・田中剛,先行,7.0,5,3,4歳以上2勝クラス,37.4,490(-2),中山,182,中25週,Y,Y,3,エイシンヒカリ,Unbridled's Song,
6,3,フェイマスドクター,牡4,,美浦・中川,,37.2,11,13,,37.4,502(-18),小倉,140,中19週,Y,,3,エスポワールシチー,サウスヴィグラス,
7,4,ザアトム,牡5,菊沢,美浦・田島,,20.9,8,12,4歳以上2勝クラス,38.6,494(+2),京都,77,中10週,Y,,3,ドゥラメンテ,サクラバクシンオー,
8,4,エコロドゥネス,牡4,三浦,美浦・加藤征,差し,16.6,7,9,4歳以上2勝クラス,37.6,518(+8),中山,113,中15週,Y,,3,ヘニーヒューズ,Privately Held,
9,5,カイタロー B,牡5,土田,美浦・和田雄,,112.6,15,13,,36.1,470(-4),東京,63,中8週,Y,,3,キンシャサノキセキ,キングカメハメハ,
10,5,キュムロンニンバス,牡6,岩部,美浦・南田,差し,313.3,16,13,,36.2,506(-6),中山,85,中11週,Y,,3,プリサイスエンド,キャプテンスティーヴ,
11,6,コラリン,牝5,石川,美浦・木村,差し,25.5,9,6,,37.5,458(-6),福島,85,中11週,Y,,3,ダイワメジャー,Dubawi,
12,6,ストリンジェンド,牡4,戸崎圭,栗東・音無,先行,4.5,1,11,4歳以上2勝クラス,37.9,468(+2),京都,77,中10週,Y,,3,キンシャサノキセキ,フレンチデピュティ,
13,7,リーゼントミニー,牝4,松岡,美浦・矢嶋,差し,4.6,2,2,,37.7,446(+16),福島,85,中11週,Y,,3,リアルスティール,ロードカナロア,
14,7,エナジーロッソ B,牝6,石田,栗東・高柳大,差し,26.6,10,9,4歳以上2勝クラス,35.5,488(-10),阪神,105,中14週,Y,,3,ホッコータルマエ,サクラバクシンオー,
15,8,スマートアイ,牝4,田辺,栗東・寺島,先行,6.2,4,9,4歳以上2勝クラス,41.7,506(+12),中山,133,中18週,Y,,3,ヘニーヒューズ,Mr. Greeley,
16,8,ショウナンアビアス,牡4,吉田豊,美浦・加藤士,先行,5.9,3,5,,36.3,498(-10),東京,22,中2週,Y,,3,ドレフォン,キングカメハメハ,
