コーナー,通過順
1コーナー,"(7,*9)(5,12,10)-(8,15)(11,14)2(1,13)3(4,6)"
2コーナー,"9(7,12)10,5,15,8(11,14)13(2,1)-(4,3,6)"
3コーナー,"9(7,12)(5,10,15)(11,1,14)8,13(3,6)2,4"
4コーナー,"9(7,12,10,15)(5,11,1,14)8(3,13)(2,6)4"
