券種,組み合わせ,配当,人気
単勝,6,680,4
複勝,6,130,4
複勝,9,110,1
複勝,7,120,2
枠連,6-8,600,3
馬連,6-9,580,3
ワイド,6-9,220,3
ワイド,6-7,320,5
ワイド,7-9,150,1
馬単,6-9,1830,7
3連複,6-7-9,470,2
3連単,6-9-7,5320,16
