券種,組み合わせ,配当,人気
単勝,2,260,1
複勝,2,160,1
複勝,5,330,7
複勝,1,470,8
枠連,1-3,440,1
馬連,2-5,2080,8
ワイド,2-5,940,11
ワイド,1-2,1000,12
ワイド,1-5,2720,33
馬単,2-5,3010,9
3連複,1-2-5,9550,40
3連単,2-5-1,33440,109
