馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,ブリックワーク B,牝4,西塚,栗東・辻野,先行,10.2,5,10,,34.8,442(+6),京都,76,中10週,Y,,3,ブリックスアンドモルタル,シンボリクリスエス,
2,2,ショウナンラスボス B,牡7,団野,美浦・奥村武,,37.9,10,3,,35.0,462(-8),福島,21,中2週,Y,,3,ダイワメジャー,Sea The Stars,
3,3,スーサンアッシャー,牡6,松山,栗東・鈴木孝,差し,37.5,9,12,,34.1,472(-8),京都,62,中8週,Y,,3,Siyouni,Solon,
4,4,アクートゥス,牡5,高杉,栗東・藤原,差し,5.8,3,3,,33.3,460(-2),新潟,7,連闘,Y,,3,ルーラーシップ,ディープインパクト,
5,4,ジュノー,セ7,酒井,美浦・田中勝,差し,91.5,12,7,,34.8,530(+4),福島,21,中2週,Y,,3,Dark Angel,Rail Link,
6,5,シュタールヴィント B,牡5,坂井,栗東・矢作,差し,6.6,4,4,,33.9,434(-2),小倉,14,中1週,Y,,3,ロードカナロア,ディープインパクト,
7,5,ウインスノーライト,牡5,長岡,栗東・宮,差し,22.7,8,5,,33.2,492(-2),京都,62,中8週,Y,,3,エイシンヒカリ,Pulpit,
8,6,キャプテンシー,牡4,バデル,栗東・松永幹,差し,12.5,6,10,,33.2,472(+2),京都,62,中8週,Y,,3,モーリス,ステイゴールド,
9,6,テーオーダヴィンチ,牡7,田口,栗東・岡田,差し,46.1,11,12,,35.1,492(-2),小倉,14,中1週,Y,,3,ダイワメジャー,Sea of Secrets,
11,7,レディマリオン,牝4,吉村,栗東・長谷川,先行,5.2,2,1,,33.8,448(0),阪神,105,中14週,Y,,3,ハービンジャー,サンデーサイレンス,
12,8,トワイライトシティ,牝3,松若,栗東・杉山晴,先行,13.9,7,18,,39.1,458(+6),阪神,111,中15週,Y,,3,エピファネイア,Oratorio,
13,8,マイネルチケット,牡3,和田竜,栗東・宮,先行,2.7,1,8,,34.4,464(+8),東京,83,中11週,Y,,3,ダノンバラード,マツリダゴッホ,
