馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,アルカナエ,牡2,石橋脩,美浦・上原佑,,28.5,9,,,,476(0),,,,,,,カリフォルニアクローム,クロフネ,,
2,1,タイヨウフレア,牝2,,美浦・杉浦,,67.8,14,,,,492(0),,,,,,,ドレフォン,ヴィクトワールピサ,,
3,2,ダンツファイター,牡2,三浦,美浦・蛯名正,,15.1,7,,,,562(0),,,,,,,ニューイヤーズデイ,ジャイアントレッカー,,
4,2,ペイシャアル,牡2,石川,美浦・本間,,206.5,16,,,,474(0),,,,,,,アルアイン,ジャングルポケット,,
5,3,フォンデネージュ,牝2,ルメー,美浦・武井,,2.5,1,,,,510(0),,,,,,,ドレフォン,クロフネ,,
6,3,レジェンダイズ,牡2,丹内,美浦・黒岩,,35.9,10,,,,442(0),,,,,,,マインドユアビスケッツ,フジキセキ,,
7,4,グレイスザクラウン,牡2,佐々木,美浦・上原博,,17.6,8,,,,502(0),,,,,,,リーチザクラウン,Kitten's Joy,,
8,4,ダイヤノエース,牡2,北村宏,栗東・清水久,,10.9,4,,,,522(0),,,,,,,サトノダイヤモンド,ルーラーシップ,,
9,5,ドリフトウッド,牡2,岩部,美浦・南田,,96.4,15,,,,448(0),,,,,,,ストーミーシー,スペシャルウィーク,,
10,5,トレインザマインド,牡2,内田博,美浦・中舘,,4.7,2,,,,538(0),,,,,,,マインドユアビスケッツ,フジキセキ,,
11,6,ゴンクール,牡2,永野,栗東・石坂,,59.5,11,,,,488(0),,,,,,,ノヴェリスト,ゴールドアリュール,,
12,6,コスモコンフェルマ,牡2,野中,美浦・鈴木慎,,11.9,6,,,,468(0),,,,,,,ホッコータルマエ,ジャングルポケット,,
13,7,スーパーキティ,牝2,田辺,美浦・菊川,,7.7,3,,,,498(0),,,,,,,ルヴァンスレーヴ,ワレンダー,,
14,7,ブラーブデシジョン,牡2,木幡巧,美浦・牧,,11.9,5,,,,464(0),,,,,,,マクフィ,ディープインパクト,,
15,8,キタノショウリュウ,牡2,松岡,美浦・伊藤伸,,60.6,13,,,,470(0),,,,,,,トゥザワールド,スターリングローズ,,
16,8,ウインハルモニア,牝2,,美浦・和田雄,,60.5,12,,,,472(0),,,,,,,サンダースノー,スズカマンボ,,
