券種,組み合わせ,配当,人気
単勝,15,6440,10
複勝,15,960,12
複勝,13,180,2
複勝,8,110,1
枠連,7-8,3240,11
馬連,13-15,25110,42
ワイド,13-15,5330,44
ワイド,8-15,2080,23
ワイド,8-13,290,2
馬単,15-13,80960,109
3連複,8-13-15,10320,34
3連単,15-13-8,214550,438
