券種,組み合わせ,配当,人気
単勝,6,570,2
複勝,6,140,2
複勝,12,400,7
複勝,13,110,1
枠連,3-6,4890,13
馬連,6-12,7300,17
ワイド,6-12,1440,16
ワイド,6-13,200,1
ワイド,12-13,750,7
馬単,6-12,12990,32
3連複,6-12-13,2830,6
3連単,6-12-13,31670,96
